contrast,gene,group_sum,background_sum,group_detected,background_detected,n_group,n_background,mean_group,mean_background,pct_group,pct_background,log2fc,delta_pct,marker_score
proliferating_epithelial_vs_other_epithelial,NUSAP1,1151,312,334,272,2909,9937,0.3956686146442076,0.03139780617892724,0.11481608800275009,0.027372446412398107,3.655514665895621,0.08744364159035198,0.31965151427285193
proliferating_epithelial_vs_other_epithelial,TMEM106C,2076,1719,847,1341,2909,9937,0.7136473014781712,0.1729898359665895,0.2911653489171537,0.1349501861728892,2.0445176493049617,0.15621516274426447,0.3193846573196956
proliferating_epithelial_vs_other_epithelial,HMGN2,16508,19322,2424,6233,2909,9937,5.674802337573049,1.9444500352218979,0.8332760398762461,0.6272516856194023,1.5452074905641544,0.20602435425684384,0.31835037543631806
proliferating_epithelial_vs_other_epithelial,DUT,4487,5315,1465,2962,2909,9937,1.5424544517016157,0.5348696789775587,0.5036094877964936,0.29807789071148233,1.5279667988912808,0.20553159708501129,0.31404545646899723
spp1_macrophage_vs_other_macrophage,SPP1,20951,60975,354,2574,717,20644,29.220362622036262,2.9536427049021508,0.49372384937238495,0.12468513853904283,3.306406420493932,0.3690387108333421,1.2201919629101659
spp1_macrophage_vs_other_macrophage,CHI3L1,846,1207,64,428,717,20644,1.1799163179916319,0.05846735128850998,0.08926080892608089,0.02073241619841116,4.334886046642322,0.06852839272766972,0.29706277343400067
spp1_macrophage_vs_other_macrophage,CHIT1,264,1573,46,317,717,20644,0.3682008368200837,0.07619647355163728,0.06415620641562064,0.015355551249757798,2.2726817549903866,0.04880065516586284,0.11090835862703384
spp1_macrophage_vs_other_macrophage,OTOA,275,4045,133,1945,717,20644,0.38354253835425384,0.19594070916489054,0.18549511854951187,0.09421623716334043,0.9689658262738482,0.09127888138617143,0.08844611672370419
spp1_macrophage_vs_other_macrophage,HAMP,102,948,47,560,717,20644,0.14225941422594143,0.04592133307498547,0.06555090655509066,0.027126525867080024,1.6312664245964024,0.038424380688010636,0.06268040210226217
spp1_macrophage_vs_other_macrophage,HBB,11337,48296,52,1088,717,20644,15.811715481171548,2.3394690951366015,0.07252440725244072,0.05270296454175547,2.75674029931657,0.01982144271068525,0.05464256991114069
spp1_macrophage_vs_other_macrophage,NCS1,82,829,46,602,717,20644,0.11436541143654114,0.04015694632823096,0.06415620641562064,0.029161015307111026,1.5099060084682752,0.03499519110850961,0.05283944932223422
spp1_macrophage_vs_other_macrophage,CTSK,193,1739,51,824,717,20644,0.2691771269177127,0.084237550862236,0.07112970711297072,0.03991474520441775,1.6760086597773585,0.03121496190855297,0.05231654647335516
spp1_macrophage_vs_other_macrophage,PLA2G7,477,8422,146,2855,717,20644,0.6652719665271967,0.4079635729509785,0.20362622036262204,0.13829684169734546,0.7055025346676174,0.06532937866527658,0.04609004223661319
spp1_macrophage_vs_other_macrophage,CD9,3178,64062,437,10930,717,20644,4.4323570432357045,3.103177678744429,0.6094839609483961,0.5294516566556868,0.5143276575612787,0.08003230429270924,0.04116282759610062
spp1_macrophage_vs_other_macrophage,ADAMDEC1,171,2420,59,898,717,20644,0.2384937238493724,0.11722534392559582,0.08228730822873083,0.04349932183685332,1.0246605315175772,0.038787986391877506,0.039744518752797754
spp1_macrophage_vs_other_macrophage,SDS,411,7552,115,2091,717,20644,0.5732217573221757,0.3658205774074792,0.1603905160390516,0.1012885099786863,0.6479557140004945,0.05910200606036531,0.038295482535705555
spp1_macrophage_vs_other_macrophage,FABP3,523,10365,132,2490,717,20644,0.7294281729428173,0.5020829296647936,0.18410041841004185,0.12061615965898081,0.5388393512578669,0.06348425875106103,0.03420781680050829
spp1_macrophage_vs_other_macrophage,MATK,112,1280,51,1032,717,20644,0.15620641562064155,0.06200348769618291,0.07112970711297072,0.049990311955047474,1.333018401769003,0.021139395157923242,0.028179202747778243
spp1_macrophage_vs_other_macrophage,RARRES1,182,2332,53,1062,717,20644,0.25383542538354253,0.11296260414648324,0.07391910739191074,0.05144351869792676,1.168041085770698,0.02247558869398398,0.02625241102145667
spp1_macrophage_vs_other_macrophage,SDC2,162,2196,61,1339,717,20644,0.22594142259414227,0.1063747335787638,0.08507670850767085,0.06486146095717885,1.086786093388045,0.020215247550492005,0.021969649912271454
spp1_macrophage_vs_other_macrophage,GSDME,61,1088,54,932,717,20644,0.08507670850767085,0.05270296454175547,0.07531380753138076,0.04514628947878318,0.69086968655655,0.030167518052597576,0.020841823741187152
spp1_macrophage_vs_other_macrophage,CHCHD6,103,1952,71,1369,717,20644,0.14365411436541142,0.09455531873667894,0.09902370990237098,0.06631466770005813,0.603363581403903,0.032709042202312855,0.01973544484747889
spp1_macrophage_vs_other_macrophage,TREM2,1068,23144,294,7615,717,20644,1.4895397489539748,1.1211005619066072,0.4100418410041841,0.36887231156752565,0.40995061203518235,0.04116952943665847,0.016877473789758596
spp1_macrophage_vs_other_macrophage,RAB42,113,1605,52,1178,717,20644,0.15760111576011157,0.07774656074404185,0.07252440725244072,0.05706258477039333,1.0194175847854412,0.015461822482047388,0.015762053731029985
spp1_macrophage_vs_other_macrophage,ATP6V0D2,86,1710,48,849,717,20644,0.1199442119944212,0.08283278434411935,0.06694560669456066,0.04112575082348382,0.5340843626595178,0.025819855871076845,0.013789981266864685
spp1_macrophage_vs_other_macrophage,SNCA,124,2662,93,2053,717,20644,0.17294281729428174,0.1289478783181554,0.1297071129707113,0.09944778143770587,0.4235042149084136,0.030259331533005432,0.01281495444453887
spp1_macrophage_vs_other_macrophage,CST6,55,994,37,753,717,20644,0.07670850767085077,0.04814958341406704,0.05160390516039052,0.0364754892462701,0.6718521234571744,0.015128415914120417,0.010164058356445113
spp1_macrophage_vs_other_macrophage,CAMK1,235,4414,113,2957,717,20644,0.3277545327754533,0.21381515210230576,0.15760111576011157,0.14323774462313504,0.6162492932374078,0.014363371136976527,0.008851417311668369
spp1_macrophage_vs_other_macrophage,RAMP1,61,1188,36,757,717,20644,0.08507670850767085,0.05754698701801977,0.0502092050209205,0.03666925014532067,0.5640157111795292,0.013539954875599829,0.007636747278500171
spp1_macrophage_vs_other_macrophage,EEPD1,43,900,36,796,717,20644,0.0599721059972106,0.04359620228637861,0.0502092050209205,0.03855841891106375,0.4600801341289544,0.011650786109856752,0.005360295236130653
spp1_macrophage_vs_other_macrophage,OCIAD2,153,3269,91,2381,717,20644,0.21338912133891214,0.15835109474907963,0.12691771269177127,0.11533617515985274,0.4303574376493177,0.011581537531918526,0.00498420081627586
spp1_macrophage_vs_other_macrophage,WFDC2,354,7289,73,1907,717,20644,0.49372384937238495,0.3530807982949041,0.10181311018131102,0.09237550862236,0.4837048076318733,0.009437601558951014,0.004565013246578668
spp1_macrophage_vs_other_macrophage,TNS1,70,1715,56,1261,717,20644,0.09762900976290098,0.08307498546793257,0.07810320781032078,0.06108312342569269,0.23289317363630843,0.017020084384628084,0.0039638614678938104
spp1_macrophage_vs_other_macrophage,DEXI,44,1009,37,917,717,20644,0.061366806136680614,0.04887618678550668,0.05160390516039052,0.04441968610734354,0.3283207582545965,0.007184219053046982,0.0023587282469635044
c1q_macrophage_vs_other_macrophage,RBP4,29688,2143,3866,579,11825,9536,2.5106131078224103,0.22472734899328858,0.32693446088794925,0.06071728187919463,3.481786263264418,0.26621717900875463,0.9269113169176865
c1q_macrophage_vs_other_macrophage,NUPR1,77119,11156,7169,2325,11825,9536,6.52169133192389,1.1698825503355705,0.6062579281183932,0.24381291946308725,2.4788814501894194,0.36244500865530593,0.8984582086693814
c1q_macrophage_vs_other_macrophage,FABP4,190895,24008,5490,1359,11825,9536,16.143340380549684,2.5176174496644297,0.4642706131078224,0.14251258389261745,2.680807660092183,0.32175802921520497,0.8625713894162859
c1q_macrophage_vs_other_macrophage,MARCO,112104,17316,7033,2401,11825,9536,9.480253699788584,1.8158557046979866,0.5947568710359408,0.2517827181208054,2.384275460337472,0.3429741529151354,0.8177448563255889
c1q_macrophage_vs_other_macrophage,CYP27A1,22626,2927,5061,1163,11825,9536,1.9134038054968288,0.3069421140939597,0.42799154334038053,0.12195889261744966,2.640098916584975,0.30603265072293084,0.8079564696132379
c1q_macrophage_vs_other_macrophage,LPL,37047,4819,5464,1494,11825,9536,3.132938689217759,0.5053481543624161,0.4620718816067653,0.15666946308724833,2.6321645771883406,0.305402418519517,0.8038694278147211
c1q_macrophage_vs_other_macrophage,SERPING1,25244,3146,5028,1259,11825,9536,2.134799154334038,0.3299077181208054,0.42520084566596195,0.1320260067114094,2.69396221276467,0.29317483895455254,0.7898019378769321
c1q_macrophage_vs_other_macrophage,PCOLCE2,10520,1084,3570,500,11825,9536,0.8896405919661734,0.1136744966442953,0.3019027484143763,0.05243288590604027,2.968302930431803,0.24946986250833603,0.7405021239379128
c1q_macrophage_vs_other_macrophage,SCD,20293,2295,4413,1142,11825,9536,1.716109936575053,0.24066694630872484,0.3731923890063425,0.11975671140939598,2.8340269052848317,0.2534356775969465,0.7182435290688387
c1q_macrophage_vs_other_macrophage,ACP5,81607,12526,7587,3272,11825,9536,6.9012262156448205,1.3135486577181208,0.6416067653276956,0.34312080536912754,2.393382191516234,0.298485959958568,0.7143909809824643
c1q_macrophage_vs_other_macrophage,GCHFR,65916,10073,6633,2543,11825,9536,5.574291754756871,1.0563129194630871,0.5609302325581396,0.2666736577181208,2.3997501288189023,0.29425657484001877,0.706142253378144
c1q_macrophage_vs_other_macrophage,APOC1,725651,131206,9861,4851,11825,9536,61.36583509513742,13.75901845637584,0.8339112050739957,0.5087038590604027,2.1570580351663313,0.325207346013593,0.7014911188137383
c1q_macrophage_vs_other_macrophage,GPD1,7957,652,2861,307,11825,9536,0.6728964059196617,0.06837248322147652,0.24194503171247358,0.032193791946308725,3.298877730412933,0.20975123976616486,0.6919436937911049
