observed_fraction,null_mean,null_sd,enrichment_delta,empirical_p_greater,empirical_p_less,n_permutations,radius,status,sample,sample_name,stage,source,target,quantile,radius_multiplier,n_spots,n_source_high,n_target_high,n_overlap_high,overlap_fraction_of_source,target_to_source_fraction,axis_id,axis_label,evidence_type,gene_panel,genes
0.5734229576008273,0.3863391933815925,0.01136074962449754,0.18708376421923478,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,7736,1934,1934,914,0.4725956566701138,0.5387797311271976,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.5568769389865563,0.3849534643226474,0.010313150556835975,0.17192347466390895,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,7736,1934,1934,845,0.43691830403309206,0.5072388831437435,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.7647362978283351,0.38364012409513953,0.01148922728096895,0.38109617373319554,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,7736,1934,1934,1290,0.6670113753877973,0.7357807652533609,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.5046535677352637,0.38301447776628733,0.011288014478986464,0.12163908996897638,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,7736,1934,1934,794,0.4105480868665977,0.4901758014477766,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.39193381592554294,0.33979317476732157,0.009892468763162401,0.05214064115822137,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,7736,1934,1676,546,0.2823164426059979,0.39737470167064437,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.08324715615305067,0.06647880041365045,0.006668072882627034,0.01676835573940022,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,7736,1934,295,84,0.04343329886246122,0.3559322033898305,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.44112723214285715,0.37391741071428575,0.008173782644569753,0.0672098214285714,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,14336,3584,3584,1297,0.3618861607142857,0.43387276785714285,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.48270089285714285,0.37249441964285723,0.008677463060058616,0.11020647321428562,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,14336,3584,3584,1405,0.3920200892857143,0.45340401785714285,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.2622767857142857,0.23326171875,0.007264808429994597,0.029015066964285685,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,14336,3584,2106,651,0.181640625,0.37511870845204176,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.42299107142857145,0.3738085937499999,0.007027600280285239,0.049182477678571535,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,14336,3584,3584,1183,0.330078125,0.39453125,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.37081473214285715,0.37421037946428576,0.007561254969201628,-0.0033956473214286076,0.6732673267326733,0.36633663366336633,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,14336,3584,3584,1086,0.30301339285714285,0.3716517857142857,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.4720982142857143,0.3718666294642858,0.008333047874907257,0.10023158482142852,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,14336,3584,3584,1365,0.380859375,0.4400111607142857,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.15848214285714285,0.12095982142857142,0.005145214123583707,0.037522321428571426,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,14336,3584,1041,374,0.10435267857142858,0.42363112391930835,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.478515625,0.3732282366071428,0.0063026545748194876,0.10528738839285717,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,14336,3584,3584,1476,0.41183035714285715,0.47572544642857145,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.09347098214285714,0.07751395089285713,0.004517290063655365,0.015957031250000003,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,14336,3584,663,208,0.05803571428571429,0.3861236802413273,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.0390625,0.028780691964285707,0.0029923631268518845,0.010281808035714293,0.009900990099009901,1.0,100,382.05889598332874,ok,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,14336,3584,239,85,0.023716517857142856,0.4351464435146444,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.4755844924533886,0.3738739271973957,0.00839170271432571,0.10171056525599287,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,13515,3379,3379,1425,0.42172240307783365,0.4957087895827168,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.511985794613791,0.3736608464042616,0.008642666388823434,0.1383249482095294,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,13515,3379,3379,1516,0.4486534477656111,0.5193844332642794,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.4172832198875407,0.3740189405149453,0.008269343021537933,0.043264279372595416,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,13515,3379,3379,1164,0.3444806155667357,0.42172240307783365,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.46493045279668543,0.3750251553714116,0.008032909843080853,0.08990529742527381,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,13515,3379,3379,1307,0.38680082864752885,0.4590115418762948,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.46226694288250963,0.3748919798757028,0.008402684896607398,0.08737496300680686,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,13515,3379,3379,1353,0.40041432376442737,0.4720331459011542,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.48978987866232615,0.3746670612607281,0.00769251436884524,0.11512281740159808,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,13515,3379,3379,1422,0.42083456643977507,0.49718851731281444,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.4667061260728026,0.3412666469369636,0.007668904227745667,0.12543947913583897,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,13515,3379,3021,1228,0.36342113051198577,0.4879179079774909,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.5779816513761468,0.3744007102693105,0.008187610672840871,0.20358094110683628,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,13515,3379,3379,1807,0.534773601657295,0.5981059485054749,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.27522935779816515,0.2981473808819177,0.007190869646471709,-0.02291802308375257,1.0,0.009900990099009901,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,13515,3379,2597,684,0.20242675347736017,0.34154793993068927,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.08937555489789879,0.09113939035217518,0.0046478042930293085,-0.0017638354542763857,0.6336633663366337,0.37623762376237624,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,13515,3379,735,175,0.05179047055341817,0.3306122448979592,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.5492816572001337,0.3595856999665887,0.008432979443346998,0.189695957233545,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,11971,2993,2993,1344,0.44904777814901436,0.5045105245573004,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.5993985967256933,0.36064483795522884,0.008549701155280035,0.23875375877046445,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,11971,2993,2993,1538,0.5138656866020715,0.5559639158035415,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.29502171734046106,0.36046441697293674,0.009829098019322436,-0.06544269963247568,1.0,0.009900990099009901,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,11971,2993,2993,711,0.2375542933511527,0.2819913130638156,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.5168727029736051,0.3592849983294354,0.007634503532026117,0.1575877046441697,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,11971,2993,2993,1311,0.43802205145339124,0.47744737721349817,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.5055128633478115,0.35975275643167387,0.009254290328333987,0.14576010691613767,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,11971,2993,2993,1227,0.40995656531907787,0.4647510858670231,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.6217841630471099,0.3600200467758102,0.008569767223298254,0.26176411627129975,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,11971,2993,2993,1581,0.5282325425993986,0.5753424657534246,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.6371533578349482,0.36089876378215835,0.009397499910299367,0.27625459405278985,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,11971,2993,2993,1621,0.5415970598062145,0.5833611760775143,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.7203474774473773,0.3583227530905446,0.009107001518252432,0.36202472435683264,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,11971,2993,2993,1966,0.6568660207150017,0.7046441697293685,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.2355496157701303,0.21218509856331436,0.007258830451362929,0.023364517206815955,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,11971,2993,1692,527,0.17607751419979953,0.3540189125295508,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.09555629802873371,0.05888740394253258,0.004676465974401421,0.03666889408620113,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,11971,2993,458,178,0.059472101570330775,0.4585152838427948,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.7038745387453874,0.39465559655596555,0.008984034773848935,0.30921894218942186,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,13006,3252,3252,2073,0.6374538745387454,0.6768142681426814,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.6685116851168512,0.3971463714637147,0.009448255551827628,0.27136531365313654,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,13006,3252,3252,1817,0.5587330873308733,0.6128536285362853,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.35793357933579334,0.39697416974169736,0.008662830165479071,-0.03904059040590402,1.0,0.009900990099009901,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,13006,3252,3252,822,0.25276752767527677,0.3191881918819188,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.6153136531365314,0.3968173431734317,0.009172696404071848,0.2184963099630997,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,13006,3252,3252,1610,0.495079950799508,0.5510455104551045,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.6817343173431735,0.3968480934809348,0.009743076451519084,0.28488622386223866,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,13006,3252,3252,1996,0.6137761377613776,0.6525215252152522,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.6891143911439115,0.3966635916359164,0.00884325531021273,0.2924507995079951,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,13006,3252,3252,1912,0.5879458794587946,0.6420664206642066,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.6722017220172202,0.39003997539975394,0.009249297845515994,0.28216174661746624,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,13006,3252,3198,1756,0.5399753997539976,0.5938086303939962,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.7312423124231242,0.39702029520295207,0.009118234153600442,0.33422201722017214,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,13006,3252,3252,2162,0.6648216482164822,0.708179581795818,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.19126691266912668,0.09761992619926199,0.006309877605846481,0.09364698646986469,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,13006,3252,715,414,0.12730627306273062,0.6111888111888112,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.054735547355473556,0.025691881918819187,0.0035246521462387525,0.02904366543665437,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,13006,3252,179,101,0.03105781057810578,0.6089385474860335,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.5893525179856115,0.456526618705036,0.008449691061658009,0.13282589928057548,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,13899,3475,3475,1735,0.49928057553956834,0.5962589928057555,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.719136690647482,0.45771223021582735,0.0075759366847660435,0.2614244604316546,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,13899,3475,3475,1991,0.5729496402877697,0.6705035971223021,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.49237410071942445,0.457179856115108,0.009019430102909893,0.03519424460431647,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,13899,3475,3475,1079,0.31050359712230213,0.43194244604316545,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.6975539568345324,0.45781582733812953,0.007966314638374519,0.23973812949640283,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,13899,3475,3475,1913,0.5505035971223021,0.6474820143884892,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.5861870503597122,0.4588287769784173,0.009154906034779567,0.1273582733812949,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,13899,3475,3475,1614,0.46446043165467626,0.5735251798561151,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.6883453237410072,0.4578647482014388,0.009743966428835226,0.2304805755395684,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,13899,3475,3475,1804,0.519136690647482,0.6230215827338129,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.6526618705035971,0.45830791366906476,0.00812287618555531,0.19435395683453238,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,13899,3475,3475,1673,0.4814388489208633,0.5735251798561151,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.6903597122302159,0.45705899280575535,0.009333063116740132,0.2333007194244605,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,13899,3475,3475,2035,0.5856115107913669,0.6874820143884892,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.3962589928057554,0.3195769784172662,0.008484386959790974,0.0766820143884892,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,13899,3475,2272,895,0.25755395683453236,0.5220070422535211,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.09755395683453237,0.06393093525179855,0.005050789704746924,0.03362302158273382,0.009900990099009901,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,13899,3475,411,169,0.04863309352517985,0.559610705596107,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.7616926503340757,0.4186318803690741,0.010117594581221525,0.3430607699650016,0.009900990099009901,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,12572,3143,3143,2107,0.6703786191536748,0.7496022908049634,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.7960547247852371,0.42288577791918547,0.010494082693802588,0.3731689468660516,0.009900990099009901,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,12572,3143,3143,2123,0.6754692968501432,0.7235125676105632,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.6315622017181037,0.4213776646516068,0.009951986615156835,0.21018453706649692,0.009900990099009901,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,12572,3143,3143,1375,0.43748011454024816,0.4969774101177219,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
