observed_fraction,null_mean,null_sd,enrichment_delta,empirical_p_greater,empirical_p_less,n_permutations,radius,status,sample,sample_name,stage,source,target,quantile,radius_multiplier,n_spots,n_source_high,n_target_high,n_overlap_high,overlap_fraction_of_source,target_to_source_fraction
0.3728923476005188,0.3990110246433204,0.00840694070956313,-0.026118677042801575,1.0,0.009900990099009901,100,351.5920931989228,ok,GSM9226197,P14_AIS,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12335,3084,3084,783,0.2538910505836576,0.3216601815823606
0.3784046692607004,0.398988326848249,0.00884981527281305,-0.0205836575875486,0.9801980198019802,0.0297029702970297,100,351.5920931989228,ok,GSM9226197,P14_AIS,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12335,3084,3084,785,0.25453955901426717,0.30642023346303504
0.6013231197771588,0.3803899721448469,0.009652287533851743,0.22093314763231192,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226198,P14_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,11488,2872,2872,1372,0.4777158774373259,0.5135793871866295
0.6107242339832869,0.3804805013927576,0.01001494360948002,0.23024373259052933,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226198,P14_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,11488,2872,2872,1513,0.5268105849582173,0.5682451253481894
0.6685236768802229,0.3801497214484681,0.009921907474849294,0.28837395543175476,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226198,P14_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,11488,2872,2872,1600,0.5571030640668524,0.5947075208913649
0.5396935933147632,0.3792688022284122,0.010354499652002781,0.160424791086351,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226198,P14_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,11488,2872,2872,1153,0.4014623955431755,0.45020891364902504
0.7487352445193929,0.37606239460371,0.007855326687078376,0.3726728499156829,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226200,P15_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,14231,3558,3558,2491,0.7001124227093873,0.7391793142214728
0.6970207982012366,0.37402192242833054,0.007615335252843951,0.3229988757729061,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226200,P15_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,14231,3558,3558,2258,0.6346261944912872,0.6618887015177066
0.6947723440134908,0.37463462619449134,0.009015205484325935,0.3201377178189994,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226200,P15_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,14231,3558,3558,2242,0.6301292861157954,0.6638560989319843
0.4300168634064081,0.37519392917369304,0.008482351387470171,0.05482293423271506,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226200,P15_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,14231,3558,3558,1155,0.3246205733558179,0.3510399100618325
0.4826441291880471,0.3837911258677935,0.008916929331162404,0.0988530033202536,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226199,P15_MIA,MIA,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13250,3313,3313,1185,0.3576818593419861,0.4114095985511621
0.5369755508602475,0.3832236643525505,0.009027936581362982,0.153751886507697,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226199,P15_MIA,MIA,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13250,3313,3313,1504,0.45396921219438574,0.5031693329308784
0.4753999396317537,0.3832176275279204,0.009287134616961767,0.09218231210383332,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226199,P15_MIA,MIA,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13250,3313,3313,1207,0.36432236643525506,0.4141261696347721
0.48566254150316934,0.38388167823724717,0.00846047869600787,0.10178086326592217,0.009900990099009901,1.0,100,382.4264635194589,ok,GSM9226199,P15_MIA,MIA,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13250,3313,3313,1156,0.3489284636281316,0.40627829761545425
0.5386444708680143,0.38737812128418553,0.009276572585313317,0.15126634958382873,0.009900990099009901,1.0,100,382.36762415246403,ok,GSM9226201,P16_AIS,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13454,3364,3364,1479,0.4396551724137931,0.5005945303210464
0.5157550535077289,0.38797562425683696,0.008463624307163669,0.12777942925089192,0.009900990099009901,1.0,100,382.36762415246403,ok,GSM9226201,P16_AIS,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13454,3364,3364,1548,0.460166468489893,0.5267538644470868
0.5615338882282996,0.3868043995243757,0.008093801005647262,0.17472948870392396,0.009900990099009901,1.0,100,382.36762415246403,ok,GSM9226201,P16_AIS,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13454,3364,3364,1583,0.4705707491082045,0.5428061831153389
0.334423305588585,0.2573810939357907,0.007623784990831888,0.07704221165279435,0.009900990099009901,1.0,100,382.36762415246403,ok,GSM9226201,P16_AIS,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13454,3364,2111,796,0.23662306777645659,0.4481288488867835
0.5496380558428128,0.3863598759048604,0.011487736964601904,0.1632781799379524,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,7736,1934,1934,880,0.4550155118924509,0.5392967942088935
0.46018614270941055,0.3833712512926578,0.011476386351806402,0.07681489141675274,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,7736,1934,1934,756,0.390899689762151,0.46018614270941055
0.5692864529472595,0.38415718717683556,0.010701102563532612,0.185129265770424,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,7736,1934,1934,889,0.4596690796277146,0.5377456049638056
0.41675284384694933,0.38265770423991724,0.010394351517972173,0.03409513960703209,0.009900990099009901,1.0,100,382.37416230702615,ok,GSM9226202,P16_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,7736,1934,1934,577,0.2983453981385729,0.36297828335056875
,,,,,,100,382.05889598332874,insufficient_high_spots,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,14336,0,0,0,,
,,,,,,100,382.05889598332874,insufficient_high_spots,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,14336,0,0,0,,
,,,,,,100,382.05889598332874,insufficient_high_spots,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,14336,0,0,0,,
,,,,,,100,382.05889598332874,insufficient_high_spots,GSM9226203,P17_AIS,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,14336,0,0,0,,
0.5300384729209825,0.3746108316069843,0.0079845704121386,0.15542764131399822,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13515,3379,3379,1609,0.47617638354542763,0.5560816809707014
0.4865344776561113,0.375575614087008,0.007399207202813186,0.11095886356910328,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13515,3379,3379,1447,0.4282332050902634,0.4951168984906777
0.39952648712636873,0.37543651968037883,0.007355165369507938,0.0240899674459899,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13515,3379,3379,1154,0.3415211601065404,0.4149156555193844
0.40248594258656406,0.37446877774489495,0.008363737280450912,0.028017164841669107,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13515,3379,3379,970,0.28706717963894646,0.36756436815625926
0.4199799532241898,0.3606147677915136,0.009321700551819486,0.059365185432676215,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,11971,2993,2993,961,0.3210825258937521,0.365519545606415
0.4854660875375877,0.3584764450384229,0.008334873916364248,0.12698964249916478,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,11971,2993,2993,1183,0.39525559639158037,0.4450384229869696
0.4447043100567992,0.35808219178082196,0.0090835950216023,0.08662211827597727,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,11971,2993,2993,1050,0.35081857667891747,0.40728366187771464
0.3919144670898764,0.35960908787170054,0.008083233621827052,0.032305379218175834,0.009900990099009901,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,11971,2993,2993,853,0.28499832943534914,0.33745405947210155
0.5347478474784748,0.39667281672816734,0.008677818688867028,0.13807503075030747,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13006,3252,3252,1289,0.39637146371463716,0.4523370233702337
0.6912669126691267,0.3955289052890529,0.008399243326719482,0.2957380073800738,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13006,3252,3252,2034,0.6254612546125461,0.6691266912669127
0.5381303813038131,0.39590713407134076,0.008764286647844838,0.14222324723247232,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13006,3252,3252,1290,0.3966789667896679,0.46002460024600245
0.5372078720787208,0.36583640836408365,0.009208252217325531,0.17137146371463713,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13006,3252,2972,1253,0.38530135301353013,0.4767833109017497
,,,,,,100,395.4971554891388,insufficient_high_spots,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13899,0,0,0,,
,,,,,,100,395.4971554891388,insufficient_high_spots,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13899,0,0,0,,
,,,,,,100,395.4971554891388,insufficient_high_spots,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13899,0,0,0,,
,,,,,,100,395.4971554891388,insufficient_high_spots,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13899,0,0,0,,
0.635380209990455,0.42196627426026084,0.009227476118369028,0.21341393573019413,0.009900990099009901,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12572,3143,3143,1543,0.49093223035316574,0.5679287305122495
0.8119630925867006,0.42241489023226214,0.009917556359360973,0.3895482023544385,0.009900990099009901,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12572,3143,3143,2292,0.7292395800190901,0.7941457206490614
0.8679605472478523,0.4211963092586701,0.009441659779411402,0.44676423798918224,0.009900990099009901,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12572,3143,3143,2480,0.7890550429525931,0.8530066815144766
0.542793509385937,0.42278714603881645,0.010288890087989392,0.1200063633471205,0.009900990099009901,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12572,3143,3143,1152,0.36652879414572065,0.4237989182309895
,,,,,,100,397.0050377514119,insufficient_high_spots,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,10108,0,0,0,,
,,,,,,100,397.0050377514119,insufficient_high_spots,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,10108,0,0,0,,
,,,,,,100,397.0050377514119,insufficient_high_spots,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,10108,0,0,0,,
,,,,,,100,397.0050377514119,insufficient_high_spots,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,resident_macrophage,0.75,1.0,10108,0,0,0,,
0.2943670502725621,0.36827983040581475,0.012287136758263572,-0.07391278013325264,1.0,0.009900990099009901,100,396.9130887234635,ok,GSM9226169,P1_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,6603,1651,1651,360,0.2180496668685645,0.2901271956390067
0.467595396729255,0.3656935190793459,0.012275871653024985,0.1019018776499091,0.009900990099009901,1.0,100,396.9130887234635,ok,GSM9226169,P1_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,6603,1651,1651,635,0.38461538461538464,0.49061175045427013
0.35735917625681407,0.36637795275590546,0.01116939717717277,-0.009018776499091385,0.8118811881188119,0.2079207920792079,100,396.9130887234635,ok,GSM9226169,P1_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,6603,1651,1651,452,0.2737734706238643,0.36826165960024226
0.3803755299818292,0.3665596608116293,0.012226439206782487,0.013815869170199946,0.1485148514851485,0.8712871287128713,100,396.9130887234635,ok,GSM9226169,P1_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,6603,1651,1651,446,0.27013930950938825,0.36099333737129013
0.48764629388816644,0.3992847854356307,0.008814105145282207,0.08836150845253576,0.009900990099009901,1.0,100,395.1328890386119,ok,GSM9226209,P20_AAH,AAH,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12304,3076,3076,1119,0.3637841352405722,0.46228868660598177
0.4616384915474642,0.39909622886866053,0.009816836218413946,0.0625422626788037,0.009900990099009901,1.0,100,395.1328890386119,ok,GSM9226209,P20_AAH,AAH,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12304,3076,3076,1123,0.36508452535760727,0.473667100130039
0.5881014304291288,0.3981924577373212,0.008787870385812349,0.18990897269180756,0.009900990099009901,1.0,100,395.1328890386119,ok,GSM9226209,P20_AAH,AAH,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12304,3076,3076,1477,0.48016905071521454,0.5754226267880365
0.5009752925877763,0.3962093628088427,0.008529433886851434,0.10476592977893356,0.009900990099009901,1.0,100,395.1328890386119,ok,GSM9226209,P20_AAH,AAH,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12304,3076,3076,1169,0.38003901170351106,0.47854356306892065
0.6583357835930609,0.36765951190826224,0.00792878055210843,0.29067627168479865,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226210,P20_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13604,3401,3401,2115,0.6218759188473978,0.6827403704792708
0.5424875036753896,0.3676154072331667,0.008022237025729646,0.17487209644222285,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226210,P20_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13604,3401,3401,1623,0.4772125845339606,0.5127903557777125
0.7050867391943546,0.36582769773595997,0.009703107721014419,0.33925904145839464,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226210,P20_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13604,3401,3401,2233,0.6565715965892385,0.7103793002058219
0.5401352543369597,0.3671243751837695,0.008331783986704928,0.17301087915319024,0.009900990099009901,1.0,100,395.05062966662894,ok,GSM9226210,P20_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13604,3401,3401,1572,0.4622169950014702,0.5127903557777125
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226211,P21_AIS1,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13372,0,0,0,,
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226211,P21_AIS1,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13372,0,0,0,,
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226211,P21_AIS1,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13372,0,0,0,,
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226211,P21_AIS1,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13372,0,0,0,,
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226212,P21_AIS2,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12926,0,0,0,,
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226212,P21_AIS2,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12926,0,0,0,,
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226212,P21_AIS2,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12926,0,0,0,,
,,,,,,100,395.32391781929914,insufficient_high_spots,GSM9226212,P21_AIS2,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12926,0,0,0,,
0.40485465987413843,0.38732094695834585,0.008352032227587979,0.017533712915792588,0.0297029702970297,0.9801980198019802,100,395.32391781929914,ok,GSM9226213,P21_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13348,3337,3337,1050,0.3146538807311957,0.4084507042253521
0.364998501648187,0.3873838777344921,0.008202222616289447,-0.022385376086305142,1.0,0.009900990099009901,100,395.32391781929914,ok,GSM9226213,P21_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13348,3337,3337,941,0.2819898112076716,0.3386275097392868
0.5169313754869643,0.3866796523823793,0.008923103786999476,0.13025172310458505,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226213,P21_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13348,3337,3337,1345,0.4030566376985316,0.47677554689841173
0.27419838178004197,0.3856817500749176,0.008627741784848183,-0.11148336829487565,1.0,0.009900990099009901,100,395.32391781929914,ok,GSM9226213,P21_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13348,3337,3337,550,0.1648186994306263,0.2313455199280791
