sample,sample_name,stage,context,score,n_cells,mean_score
GSM5019489,GSM5019489_HYY-A1,Adjacent,macrophage,c1q_macrophage,1556,2.211082180398525
GSM5019489,GSM5019489_HYY-A1,Adjacent,macrophage,inflammatory_macrophage,1556,0.8761601006250939
GSM5019489,GSM5019489_HYY-A1,Adjacent,macrophage,refined_epithelial_progenitor_like,1556,0.18383928164141936
GSM5019489,GSM5019489_HYY-A1,Adjacent,macrophage,refined_spp1_macrophage,1556,0.09138896145067375
GSM5019489,GSM5019489_HYY-A1,Adjacent,macrophage,refined_c1q_macrophage,1556,0.9444915376676633
GSM5019489,GSM5019489_HYY-A1,Adjacent,macrophage,refined_inflammatory_macrophage,1556,0.35465746800416637
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,epithelial,4742,0.2678293908163476
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,macrophage,4742,0.683034996729475
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,epithelial_progenitor_like,4742,0.08963681566874683
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,spp1_macrophage,4742,0.5785357387958598
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,c1q_macrophage,4742,0.851664556670199
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,inflammatory_macrophage,4742,0.45245764522766385
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,refined_epithelial_progenitor_like,4742,0.17755995492970594
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,refined_spp1_macrophage,4742,0.06652355687674373
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,refined_c1q_macrophage,4742,0.3812431330760157
GSM5019490,GSM5019490_HYY-A2,Adjacent,all_cells,refined_inflammatory_macrophage,4742,0.280206418181539
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,epithelial,373,1.3648921614305414
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,macrophage,373,0.24218393788399237
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,epithelial_progenitor_like,373,0.9005386886520772
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,spp1_macrophage,373,0.6432430772112799
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,c1q_macrophage,373,0.3319624375952299
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,inflammatory_macrophage,373,0.22950558071447244
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,refined_epithelial_progenitor_like,373,0.6562919507380781
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,refined_spp1_macrophage,373,0.12068107350004904
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,refined_c1q_macrophage,373,0.24549504942906042
GSM5019490,GSM5019490_HYY-A2,Adjacent,epithelial,refined_inflammatory_macrophage,373,0.11005310643911555
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,epithelial,1382,0.16452093164795079
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,macrophage,1382,1.6929699333551869
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,epithelial_progenitor_like,1382,0.024439073464660604
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,spp1_macrophage,1382,1.1835782404752586
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,c1q_macrophage,1382,2.116687302752935
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,inflammatory_macrophage,1382,0.45534828686394013
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,refined_epithelial_progenitor_like,1382,0.20851524659198406
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,refined_spp1_macrophage,1382,0.08431028779787111
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,refined_c1q_macrophage,1382,0.9067034332049132
GSM5019490,GSM5019490_HYY-A2,Adjacent,macrophage,refined_inflammatory_macrophage,1382,0.19194088400755646
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,epithelial,4250,0.3526847415450427
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,macrophage,4250,0.7657347147922152
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,epithelial_progenitor_like,4250,0.2854445939228424
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,spp1_macrophage,4250,0.7535668030892302
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,c1q_macrophage,4250,0.8791034442578736
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,inflammatory_macrophage,4250,0.5676898026604333
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,refined_epithelial_progenitor_like,4250,0.24392694040282153
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,refined_spp1_macrophage,4250,0.10706660644973133
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,refined_c1q_macrophage,4250,0.33737644970845715
GSM5019491,GSM5019491_HYY-T1,Tumor,all_cells,refined_inflammatory_macrophage,4250,0.3047564497356186
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,epithelial,838,1.231657690489612
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,macrophage,838,0.18480313219426675
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,epithelial_progenitor_like,838,1.1924157350841693
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,spp1_macrophage,838,0.5338594616436224
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,c1q_macrophage,838,0.19449891847973663
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,inflammatory_macrophage,838,0.3293641672281246
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,refined_epithelial_progenitor_like,838,0.7472420567756931
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,refined_spp1_macrophage,838,0.13645644703709528
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,refined_c1q_macrophage,838,0.20332623667009433
GSM5019491,GSM5019491_HYY-T1,Tumor,epithelial,refined_inflammatory_macrophage,838,0.15257687139125717
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,epithelial,1680,0.12664242390723243
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,macrophage,1680,1.6006314368533556
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,epithelial_progenitor_like,1680,0.05783314126804418
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,spp1_macrophage,1680,1.313607916143826
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,c1q_macrophage,1680,1.875485149201448
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,inflammatory_macrophage,1680,0.8048076280516209
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,refined_epithelial_progenitor_like,1680,0.14170055827807165
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,refined_spp1_macrophage,1680,0.14898853828299327
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,refined_c1q_macrophage,1680,0.6403314246359044
GSM5019491,GSM5019491_HYY-T1,Tumor,macrophage,refined_inflammatory_macrophage,1680,0.3649859251658321
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,epithelial,1472,0.19333230743384447
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,macrophage,1472,1.067191828565599
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,epithelial_progenitor_like,1472,0.06502220169749197
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,spp1_macrophage,1472,0.7831442727459389
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,c1q_macrophage,1472,1.2885369324888176
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,inflammatory_macrophage,1472,0.40605083027195354
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,refined_epithelial_progenitor_like,1472,0.15582055738540418
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,refined_spp1_macrophage,1472,0.06523791767848383
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,refined_c1q_macrophage,1472,0.5403610985549977
GSM5019492,GSM5019492_HYY-T2,Tumor,all_cells,refined_inflammatory_macrophage,1472,0.2496760077917563
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,epithelial,71,1.8532782474973706
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,macrophage,71,0.2052457001287195
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,epithelial_progenitor_like,71,1.0009506328999156
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,spp1_macrophage,71,0.5167868086555946
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,c1q_macrophage,71,0.25709792759172284
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,inflammatory_macrophage,71,0.23863424781916065
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,refined_epithelial_progenitor_like,71,0.6365552340331041
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,refined_spp1_macrophage,71,0.1633949695321508
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,refined_c1q_macrophage,71,0.2626419680639701
GSM5019492,GSM5019492_HYY-T2,Tumor,epithelial,refined_inflammatory_macrophage,71,0.11222415697556697
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,epithelial,704,0.11964681966155931
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,macrophage,704,1.9889110264429548
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,epithelial_progenitor_like,704,0.01670401315860458
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,spp1_macrophage,704,1.299886011251897
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,c1q_macrophage,704,2.4425522090313176
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,inflammatory_macrophage,704,0.3999697630466116
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,refined_epithelial_progenitor_like,704,0.17565247199281633
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,refined_spp1_macrophage,704,0.07416808862011966
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,refined_c1q_macrophage,704,0.9912272670230092
GSM5019492,GSM5019492_HYY-T2,Tumor,macrophage,refined_inflammatory_macrophage,704,0.19335465204712532
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,epithelial,5995,0.24963023751956764
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,macrophage,5995,0.8963581037402483
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,epithelial_progenitor_like,5995,0.10828362105593928
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,spp1_macrophage,5995,0.7536061722014826
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,c1q_macrophage,5995,1.097933732963445
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,inflammatory_macrophage,5995,0.6889452027659752
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,refined_epithelial_progenitor_like,5995,0.21746670350344505
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,refined_spp1_macrophage,5995,0.09027797290069568
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,refined_c1q_macrophage,5995,0.5559657992962838
GSM5019493,GSM5019493_JWM-A,Adjacent,all_cells,refined_inflammatory_macrophage,5995,0.31960654360627766
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,epithelial,502,1.4383721739468016
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,macrophage,502,0.27923169202607734
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,epithelial_progenitor_like,502,0.9776261181605743
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,spp1_macrophage,502,0.6556667649788661
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,c1q_macrophage,502,0.31945014331161764
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,inflammatory_macrophage,502,0.37168045039978725
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,refined_epithelial_progenitor_like,502,0.7204671180289226
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,refined_spp1_macrophage,502,0.15051704156206325
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,refined_c1q_macrophage,502,0.2741943811214693
GSM5019493,GSM5019493_JWM-A,Adjacent,epithelial,refined_inflammatory_macrophage,502,0.16778278012089703
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,epithelial,2417,0.12080965323908122
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,macrophage,2417,1.7943215471335767
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,epithelial_progenitor_like,2417,0.028582257264063562
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,spp1_macrophage,2417,1.2773399423783518
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,c1q_macrophage,2417,2.2257270989665527
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,inflammatory_macrophage,2417,1.0289610354194052
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,refined_epithelial_progenitor_like,2417,0.20621625504583735
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,refined_spp1_macrophage,2417,0.10785201005700007
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,refined_c1q_macrophage,2417,1.076106533766477
GSM5019493,GSM5019493_JWM-A,Adjacent,macrophage,refined_inflammatory_macrophage,2417,0.35228015291559217
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,epithelial,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,macrophage,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,epithelial_progenitor_like,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,spp1_macrophage,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,c1q_macrophage,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,inflammatory_macrophage,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,refined_epithelial_progenitor_like,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,refined_spp1_macrophage,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,refined_c1q_macrophage,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,all_cells,refined_inflammatory_macrophage,5727,0.0
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,epithelial,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,epithelial_progenitor_like,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,spp1_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,c1q_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,inflammatory_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,refined_epithelial_progenitor_like,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,refined_spp1_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,refined_c1q_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,epithelial,refined_inflammatory_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,epithelial,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,epithelial_progenitor_like,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,spp1_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,c1q_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,inflammatory_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,refined_epithelial_progenitor_like,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,refined_spp1_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,refined_c1q_macrophage,0,
GSM5019494,GSM5019494_JWM-T,Tumor,macrophage,refined_inflammatory_macrophage,0,
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,epithelial,5094,0.2577830260411247
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,macrophage,5094,1.0373915398518223
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,epithelial_progenitor_like,5094,0.24945258981245028
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,spp1_macrophage,5094,0.9661640768832765
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,c1q_macrophage,5094,1.3227459094544318
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,inflammatory_macrophage,5094,0.8292972636706445
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,refined_epithelial_progenitor_like,5094,0.33460539749351664
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,refined_spp1_macrophage,5094,0.12060602835721104
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,refined_c1q_macrophage,5094,0.6844006421943448
GSM5019495,GSM5019495_LMY-A,Adjacent,all_cells,refined_inflammatory_macrophage,5094,0.35273467055507224
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,epithelial,695,1.2639356542780402
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,macrophage,695,0.3263214350098526
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,epithelial_progenitor_like,695,1.481571392615156
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,spp1_macrophage,695,0.8554809171554346
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,c1q_macrophage,695,0.4563146762399182
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,inflammatory_macrophage,695,0.46679722072946506
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,refined_epithelial_progenitor_like,695,1.0990750734837418
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,refined_spp1_macrophage,695,0.20118375814509767
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,refined_c1q_macrophage,695,0.3162589723789607
GSM5019495,GSM5019495_LMY-A,Adjacent,epithelial,refined_inflammatory_macrophage,695,0.19051831101239516
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,epithelial,2126,0.09675000352210825
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,macrophage,2126,2.0346963914750336
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,epithelial_progenitor_like,2126,0.056631980426792114
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,spp1_macrophage,2126,1.6109590540852514
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,c1q_macrophage,2126,2.5657572325285463
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,inflammatory_macrophage,2126,1.305700010034669
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,refined_epithelial_progenitor_like,2126,0.2930660119134588
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,refined_spp1_macrophage,2126,0.13975413576715898
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,refined_c1q_macrophage,2126,1.3237444680046533
GSM5019495,GSM5019495_LMY-A,Adjacent,macrophage,refined_inflammatory_macrophage,2126,0.405194167958546
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,epithelial,5374,0.3367298276476101
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,macrophage,5374,1.3342243145946684
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,epithelial_progenitor_like,5374,0.14527207932872072
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,spp1_macrophage,5374,1.0314353927095203
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,c1q_macrophage,5374,1.5854102349062924
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,inflammatory_macrophage,5374,1.0008234933751705
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,refined_epithelial_progenitor_like,5374,0.2568919467917946
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,refined_spp1_macrophage,5374,0.10608386901426675
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,refined_c1q_macrophage,5374,0.8230440400422118
GSM5019496,GSM5019496_LMY-T,Tumor,all_cells,refined_inflammatory_macrophage,5374,0.4383675701358396
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,epithelial,566,2.2252175344342096
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,macrophage,566,0.3613461451249017
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,epithelial_progenitor_like,566,1.1984586821133945
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,spp1_macrophage,566,0.725709935260479
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,c1q_macrophage,566,0.4164115881411682
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,inflammatory_macrophage,566,0.4435937517377618
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,refined_epithelial_progenitor_like,566,0.7639091219765941
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,refined_spp1_macrophage,566,0.1789633581298278
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,refined_c1q_macrophage,566,0.39223970254871504
GSM5019496,GSM5019496_LMY-T,Tumor,epithelial,refined_inflammatory_macrophage,566,0.18237279725844457
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,epithelial,2918,0.11419453741042455
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,macrophage,2918,2.1764390937782516
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,epithelial_progenitor_like,2918,0.020025063564661102
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,spp1_macrophage,2918,1.4896924663100113
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,c1q_macrophage,2918,2.6196429917949158
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,inflammatory_macrophage,2918,1.3938477701722374
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,refined_epithelial_progenitor_like,2918,0.2611734981141167
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,refined_spp1_macrophage,2918,0.11653830180713194
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,refined_c1q_macrophage,2918,1.3336680896378839
GSM5019496,GSM5019496_LMY-T,Tumor,macrophage,refined_inflammatory_macrophage,2918,0.5137117537085707
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,epithelial,1012,0.4560913748960481
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,macrophage,1012,0.7316328250038587
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,epithelial_progenitor_like,1012,0.239297490279351
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,spp1_macrophage,1012,0.6966362997992084
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,c1q_macrophage,1012,0.924743020451117
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,inflammatory_macrophage,1012,0.7049807787811463
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,refined_epithelial_progenitor_like,1012,0.2529150639412475
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,refined_spp1_macrophage,1012,0.08912162227385932
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,refined_c1q_macrophage,1012,0.460465356005367
GSM5019497,GSM5019497_LRH-A,Adjacent,all_cells,refined_inflammatory_macrophage,1012,0.33562752227386994
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,epithelial,196,1.3687130840560913
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,macrophage,196,0.2636248319885418
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,epithelial_progenitor_like,196,1.0023823025851775
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,spp1_macrophage,196,0.5848874467343727
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,c1q_macrophage,196,0.36349579793599157
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,inflammatory_macrophage,196,0.4070200681700416
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,refined_epithelial_progenitor_like,196,0.5955595217792903
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,refined_spp1_macrophage,196,0.12013892912147017
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,refined_c1q_macrophage,196,0.24533976495107282
GSM5019497,GSM5019497_LRH-A,Adjacent,epithelial,refined_inflammatory_macrophage,196,0.17731333895798446
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,epithelial,307,0.21919913606874597
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,macrophage,307,1.8511459394472245
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,epithelial_progenitor_like,307,0.05661006027750905
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,spp1_macrophage,307,1.3799861267891111
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,c1q_macrophage,307,2.322533500740841
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,inflammatory_macrophage,307,1.165268247187152
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,refined_epithelial_progenitor_like,307,0.22383912548095392
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,refined_spp1_macrophage,307,0.12111605910237841
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,refined_c1q_macrophage,307,1.1117786414214934
GSM5019497,GSM5019497_LRH-A,Adjacent,macrophage,refined_inflammatory_macrophage,307,0.3659481816579478
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,epithelial,6630,0.11737117852740103
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,macrophage,6630,0.463246111542873
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,epithelial_progenitor_like,6630,0.1155728593124378
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,spp1_macrophage,6630,0.4087953980027729
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,c1q_macrophage,6630,0.5277359147060523
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,inflammatory_macrophage,6630,0.7652552115388781
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,refined_epithelial_progenitor_like,6630,0.20337313635793777
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,refined_spp1_macrophage,6630,0.06416696243915936
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,refined_c1q_macrophage,6630,0.25602888801019624
GSM5019498,GSM5019498_LRH-KA,Adjacent,all_cells,refined_inflammatory_macrophage,6630,0.4325667561312783
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,epithelial,469,1.1130912797985024
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,macrophage,469,0.13426143877091237
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,epithelial_progenitor_like,469,1.2346289291682269
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,spp1_macrophage,469,0.6346088157222047
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,c1q_macrophage,469,0.16764492013739393
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,inflammatory_macrophage,469,0.3351966419735835
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,refined_epithelial_progenitor_like,469,0.9728522256162798
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,refined_spp1_macrophage,469,0.16053256579257782
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,refined_c1q_macrophage,469,0.17299329591454252
GSM5019498,GSM5019498_LRH-KA,Adjacent,epithelial,refined_inflammatory_macrophage,469,0.15403050483374442
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,epithelial,1277,0.04488557815272511
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,macrophage,1277,1.680208408991777
