sample,sample_name,stage,broad_class,n_cells,denominator,fraction
GSM5019513,GSM5019513_TRD-A,Adjacent,dendritic,47,8944,0.005254919499105545
GSM5019513,GSM5019513_TRD-A,Adjacent,endothelial,205,8944,0.022920393559928445
GSM5019513,GSM5019513_TRD-A,Adjacent,epithelial,151,8944,0.01688282647584973
GSM5019513,GSM5019513_TRD-A,Adjacent,fibroblast,33,8944,0.0036896243291592128
GSM5019513,GSM5019513_TRD-A,Adjacent,macrophage,3348,8944,0.3743291592128801
GSM5019513,GSM5019513_TRD-A,Adjacent,mast_cell,29,8944,0.003242397137745975
GSM5019513,GSM5019513_TRD-A,Adjacent,neutrophil,166,8944,0.018559928443649374
GSM5019513,GSM5019513_TRD-A,Adjacent,t_nk,4652,8944,0.5201252236135957
GSM5019513,GSM5019513_TRD-A,Adjacent,unassigned,45,8944,0.005031305903398927
GSM5019514,GSM5019514_TRD-T,Tumor,ambiguous,125,7136,0.017516816143497756
GSM5019514,GSM5019514_TRD-T,Tumor,b_plasma,537,7136,0.07525224215246637
GSM5019514,GSM5019514_TRD-T,Tumor,dendritic,84,7136,0.011771300448430493
GSM5019514,GSM5019514_TRD-T,Tumor,endothelial,225,7136,0.031530269058295965
GSM5019514,GSM5019514_TRD-T,Tumor,epithelial,255,7136,0.035734304932735425
GSM5019514,GSM5019514_TRD-T,Tumor,fibroblast,12,7136,0.0016816143497757848
GSM5019514,GSM5019514_TRD-T,Tumor,macrophage,3107,7136,0.43539798206278024
GSM5019514,GSM5019514_TRD-T,Tumor,mast_cell,43,7136,0.006025784753363229
GSM5019514,GSM5019514_TRD-T,Tumor,neutrophil,93,7136,0.013032511210762331
GSM5019514,GSM5019514_TRD-T,Tumor,t_nk,2632,7136,0.3688340807174888
GSM5019514,GSM5019514_TRD-T,Tumor,unassigned,23,7136,0.0032230941704035876
GSM5019515,GSM5019515_WHM-A,Adjacent,ambiguous,97,6249,0.01552248359737558
GSM5019515,GSM5019515_WHM-A,Adjacent,b_plasma,60,6249,0.009601536245799328
GSM5019515,GSM5019515_WHM-A,Adjacent,dendritic,39,6249,0.006240998559769563
GSM5019515,GSM5019515_WHM-A,Adjacent,endothelial,331,6249,0.05296847495599296
GSM5019515,GSM5019515_WHM-A,Adjacent,epithelial,655,6249,0.10481677068330933
GSM5019515,GSM5019515_WHM-A,Adjacent,fibroblast,172,6249,0.02752440390462474
GSM5019515,GSM5019515_WHM-A,Adjacent,macrophage,2034,6249,0.3254920787325972
GSM5019515,GSM5019515_WHM-A,Adjacent,mast_cell,34,6249,0.005440870539286286
GSM5019515,GSM5019515_WHM-A,Adjacent,neutrophil,94,6249,0.015042406785085614
GSM5019515,GSM5019515_WHM-A,Adjacent,t_nk,2598,6249,0.4157465194431109
GSM5019515,GSM5019515_WHM-A,Adjacent,unassigned,135,6249,0.02160345655304849
GSM5019516,GSM5019516_WHM-T,Tumor,ambiguous,67,2658,0.025206922498118886
GSM5019516,GSM5019516_WHM-T,Tumor,b_plasma,16,2658,0.006019563581640331
GSM5019516,GSM5019516_WHM-T,Tumor,dendritic,29,2658,0.0109104589917231
GSM5019516,GSM5019516_WHM-T,Tumor,endothelial,26,2658,0.009781790820165538
GSM5019516,GSM5019516_WHM-T,Tumor,epithelial,1120,2658,0.4213694507148232
GSM5019516,GSM5019516_WHM-T,Tumor,fibroblast,6,2658,0.002257336343115124
GSM5019516,GSM5019516_WHM-T,Tumor,macrophage,737,2658,0.27727614747930773
GSM5019516,GSM5019516_WHM-T,Tumor,mast_cell,40,2658,0.015048908954100828
GSM5019516,GSM5019516_WHM-T,Tumor,neutrophil,6,2658,0.002257336343115124
GSM5019516,GSM5019516_WHM-T,Tumor,t_nk,611,2658,0.22987208427389014
GSM5019517,GSM5019517_WYH-A,Adjacent,ambiguous,132,5809,0.022723360302978137
GSM5019517,GSM5019517_WYH-A,Adjacent,b_plasma,205,5809,0.0352900671372009
GSM5019517,GSM5019517_WYH-A,Adjacent,dendritic,27,5809,0.004647960061972801
GSM5019517,GSM5019517_WYH-A,Adjacent,endothelial,206,5809,0.03546221380616285
GSM5019517,GSM5019517_WYH-A,Adjacent,epithelial,459,5809,0.07901532105353762
GSM5019517,GSM5019517_WYH-A,Adjacent,fibroblast,75,5809,0.012911000172146669
GSM5019517,GSM5019517_WYH-A,Adjacent,macrophage,1474,5809,0.25374419004992255
GSM5019517,GSM5019517_WYH-A,Adjacent,mast_cell,54,5809,0.009295920123945601
GSM5019517,GSM5019517_WYH-A,Adjacent,neutrophil,56,5809,0.009640213461869513
GSM5019517,GSM5019517_WYH-A,Adjacent,t_nk,3099,5809,0.5334825271131004
GSM5019517,GSM5019517_WYH-A,Adjacent,unassigned,22,5809,0.003787226717163023
GSM5019518,GSM5019518_WYH-T,Tumor,ambiguous,141,4880,0.02889344262295082
GSM5019518,GSM5019518_WYH-T,Tumor,b_plasma,320,4880,0.06557377049180328
GSM5019518,GSM5019518_WYH-T,Tumor,dendritic,43,4880,0.008811475409836065
GSM5019518,GSM5019518_WYH-T,Tumor,endothelial,128,4880,0.02622950819672131
GSM5019518,GSM5019518_WYH-T,Tumor,epithelial,1179,4880,0.2415983606557377
GSM5019518,GSM5019518_WYH-T,Tumor,fibroblast,88,4880,0.018032786885245903
GSM5019518,GSM5019518_WYH-T,Tumor,macrophage,1039,4880,0.21290983606557376
GSM5019518,GSM5019518_WYH-T,Tumor,mast_cell,50,4880,0.010245901639344262
GSM5019518,GSM5019518_WYH-T,Tumor,neutrophil,30,4880,0.006147540983606557
GSM5019518,GSM5019518_WYH-T,Tumor,t_nk,1828,4880,0.37459016393442623
GSM5019518,GSM5019518_WYH-T,Tumor,unassigned,34,4880,0.0069672131147540985
GSM5019519,GSM5019519_WYQ-A,Adjacent,ambiguous,103,6346,0.016230696501733376
GSM5019519,GSM5019519_WYQ-A,Adjacent,b_plasma,119,6346,0.018751969744721084
GSM5019519,GSM5019519_WYQ-A,Adjacent,dendritic,33,6346,0.0052001260636621496
GSM5019519,GSM5019519_WYQ-A,Adjacent,endothelial,1012,6346,0.1594705326189726
GSM5019519,GSM5019519_WYQ-A,Adjacent,epithelial,605,6346,0.09533564450047274
GSM5019519,GSM5019519_WYQ-A,Adjacent,fibroblast,229,6346,0.03608572329026158
GSM5019519,GSM5019519_WYQ-A,Adjacent,macrophage,1173,6346,0.1848408446265364
GSM5019519,GSM5019519_WYQ-A,Adjacent,mast_cell,83,6346,0.01307910494799874
GSM5019519,GSM5019519_WYQ-A,Adjacent,neutrophil,351,6346,0.05531043176804286
GSM5019519,GSM5019519_WYQ-A,Adjacent,t_nk,2580,6346,0.40655531043176807
GSM5019519,GSM5019519_WYQ-A,Adjacent,unassigned,58,6346,0.009139615505830444
GSM5019520,GSM5019520_WYQ-T,Tumor,ambiguous,132,6955,0.018979151689432063
GSM5019520,GSM5019520_WYQ-T,Tumor,b_plasma,523,6955,0.07519769949676491
GSM5019520,GSM5019520_WYQ-T,Tumor,dendritic,46,6955,0.0066139468008626886
GSM5019520,GSM5019520_WYQ-T,Tumor,endothelial,863,6955,0.12408339324227174
GSM5019520,GSM5019520_WYQ-T,Tumor,epithelial,1149,6955,0.16520488856937454
GSM5019520,GSM5019520_WYQ-T,Tumor,fibroblast,242,6955,0.03479511143062545
GSM5019520,GSM5019520_WYQ-T,Tumor,macrophage,972,6955,0.13975557153127247
GSM5019520,GSM5019520_WYQ-T,Tumor,mast_cell,146,6955,0.020992092020129402
GSM5019520,GSM5019520_WYQ-T,Tumor,neutrophil,98,6955,0.01409058231488138
GSM5019520,GSM5019520_WYQ-T,Tumor,t_nk,2714,6955,0.3902228612508986
GSM5019520,GSM5019520_WYQ-T,Tumor,unassigned,70,6955,0.010064701653486701
GSM5019521,GSM5019521_ZJ-A2,Adjacent,ambiguous,270,6423,0.04203643157403083
GSM5019521,GSM5019521_ZJ-A2,Adjacent,b_plasma,39,6423,0.006071929005137786
GSM5019521,GSM5019521_ZJ-A2,Adjacent,dendritic,20,6423,0.0031138097462245057
GSM5019521,GSM5019521_ZJ-A2,Adjacent,endothelial,374,6423,0.05822824225439826
GSM5019521,GSM5019521_ZJ-A2,Adjacent,epithelial,1403,6423,0.21843375369764909
GSM5019521,GSM5019521_ZJ-A2,Adjacent,fibroblast,60,6423,0.009341429238673517
GSM5019521,GSM5019521_ZJ-A2,Adjacent,macrophage,926,6423,0.14416939125019462
GSM5019521,GSM5019521_ZJ-A2,Adjacent,mast_cell,61,6423,0.009497119725984743
GSM5019521,GSM5019521_ZJ-A2,Adjacent,neutrophil,39,6423,0.006071929005137786
GSM5019521,GSM5019521_ZJ-A2,Adjacent,t_nk,3220,6423,0.5013233691421454
GSM5019521,GSM5019521_ZJ-A2,Adjacent,unassigned,11,6423,0.001712595360423478
GSM5019522,GSM5019522_ZJ-T2,Tumor,ambiguous,80,6753,0.011846586702206426
GSM5019522,GSM5019522_ZJ-T2,Tumor,b_plasma,90,6753,0.01332741003998223
GSM5019522,GSM5019522_ZJ-T2,Tumor,dendritic,33,6753,0.004886717014660151
GSM5019522,GSM5019522_ZJ-T2,Tumor,endothelial,94,6753,0.013919739375092551
GSM5019522,GSM5019522_ZJ-T2,Tumor,epithelial,4367,6753,0.6466755516066933
GSM5019522,GSM5019522_ZJ-T2,Tumor,fibroblast,78,6753,0.011550422034651266
GSM5019522,GSM5019522_ZJ-T2,Tumor,macrophage,188,6753,0.027839478750185102
GSM5019522,GSM5019522_ZJ-T2,Tumor,mast_cell,93,6753,0.013771657041314972
GSM5019522,GSM5019522_ZJ-T2,Tumor,neutrophil,15,6753,0.002221235006663705
GSM5019522,GSM5019522_ZJ-T2,Tumor,t_nk,1711,6753,0.25336887309344
GSM5019522,GSM5019522_ZJ-T2,Tumor,unassigned,4,6753,0.0005923293351103214
GSM5019523,GSM5019523_ZQM-A,Adjacent,ambiguous,181,5339,0.033901479677842294
GSM5019523,GSM5019523_ZQM-A,Adjacent,b_plasma,203,5339,0.03802210151713804
GSM5019523,GSM5019523_ZQM-A,Adjacent,dendritic,27,5339,0.005057126802772055
GSM5019523,GSM5019523_ZQM-A,Adjacent,endothelial,308,5339,0.05768870575014048
GSM5019523,GSM5019523_ZQM-A,Adjacent,epithelial,722,5339,0.13523131672597866
GSM5019523,GSM5019523_ZQM-A,Adjacent,fibroblast,435,5339,0.08147593182243866
GSM5019523,GSM5019523_ZQM-A,Adjacent,macrophage,934,5339,0.17493912717737403
GSM5019523,GSM5019523_ZQM-A,Adjacent,mast_cell,165,5339,0.030904663794718113
GSM5019523,GSM5019523_ZQM-A,Adjacent,neutrophil,293,5339,0.05487919085971155
GSM5019523,GSM5019523_ZQM-A,Adjacent,t_nk,2041,5339,0.3822813260910283
GSM5019523,GSM5019523_ZQM-A,Adjacent,unassigned,30,5339,0.005619029780857839
GSM5019524,GSM5019524_ZQM-T,Tumor,ambiguous,184,5923,0.031065338510889752
GSM5019524,GSM5019524_ZQM-T,Tumor,b_plasma,359,5923,0.06061117676852946
GSM5019524,GSM5019524_ZQM-T,Tumor,dendritic,24,5923,0.0040520006753334455
GSM5019524,GSM5019524_ZQM-T,Tumor,endothelial,270,5923,0.04558500759750127
GSM5019524,GSM5019524_ZQM-T,Tumor,epithelial,890,5923,0.15026169171028195
GSM5019524,GSM5019524_ZQM-T,Tumor,fibroblast,245,5923,0.04136417356069559
GSM5019524,GSM5019524_ZQM-T,Tumor,macrophage,1313,5923,0.22167820361303395
GSM5019524,GSM5019524_ZQM-T,Tumor,mast_cell,192,5923,0.032416005402667564
GSM5019524,GSM5019524_ZQM-T,Tumor,neutrophil,32,5923,0.0054026675671112615
GSM5019524,GSM5019524_ZQM-T,Tumor,t_nk,2407,5923,0.4063819010636502
GSM5019524,GSM5019524_ZQM-T,Tumor,unassigned,7,5923,0.0011818335303055885
GSM5019525,GSM5019525_ZST-A,Adjacent,ambiguous,72,4304,0.016728624535315983
GSM5019525,GSM5019525_ZST-A,Adjacent,b_plasma,76,4304,0.017657992565055763
GSM5019525,GSM5019525_ZST-A,Adjacent,dendritic,31,4304,0.007202602230483271
GSM5019525,GSM5019525_ZST-A,Adjacent,endothelial,153,4304,0.03554832713754647
GSM5019525,GSM5019525_ZST-A,Adjacent,epithelial,150,4304,0.03485130111524164
GSM5019525,GSM5019525_ZST-A,Adjacent,fibroblast,55,4304,0.012778810408921933
GSM5019525,GSM5019525_ZST-A,Adjacent,macrophage,431,4304,0.10013940520446096
GSM5019525,GSM5019525_ZST-A,Adjacent,mast_cell,35,4304,0.008131970260223048
GSM5019525,GSM5019525_ZST-A,Adjacent,neutrophil,585,4304,0.13592007434944237
GSM5019525,GSM5019525_ZST-A,Adjacent,t_nk,2661,4304,0.6182620817843866
GSM5019525,GSM5019525_ZST-A,Adjacent,unassigned,55,4304,0.012778810408921933
GSM5019526,GSM5019526_ZST-T,Tumor,ambiguous,48,4614,0.010403120936280884
GSM5019526,GSM5019526_ZST-T,Tumor,b_plasma,223,4614,0.04833116601647161
GSM5019526,GSM5019526_ZST-T,Tumor,dendritic,30,4614,0.006501950585175552
GSM5019526,GSM5019526_ZST-T,Tumor,endothelial,50,4614,0.010836584308625921
GSM5019526,GSM5019526_ZST-T,Tumor,epithelial,2025,4614,0.4388816644993498
GSM5019526,GSM5019526_ZST-T,Tumor,fibroblast,24,4614,0.005201560468140442
GSM5019526,GSM5019526_ZST-T,Tumor,macrophage,290,4614,0.06285218899003034
GSM5019526,GSM5019526_ZST-T,Tumor,mast_cell,84,4614,0.018205461638491547
GSM5019526,GSM5019526_ZST-T,Tumor,neutrophil,46,4614,0.009969657563935847
GSM5019526,GSM5019526_ZST-T,Tumor,t_nk,1720,4614,0.3727785002167317
GSM5019526,GSM5019526_ZST-T,Tumor,unassigned,74,4614,0.016038144776766364
GSM5019527,GSM5019527_HP-A,Adjacent,ambiguous,44,3866,0.011381272633212623
GSM5019527,GSM5019527_HP-A,Adjacent,b_plasma,56,3866,0.014485256078634247
GSM5019527,GSM5019527_HP-A,Adjacent,dendritic,29,3866,0.007501293326435592
GSM5019527,GSM5019527_HP-A,Adjacent,endothelial,231,3866,0.05975168132436627
GSM5019527,GSM5019527_HP-A,Adjacent,epithelial,450,3866,0.11639937920331092
GSM5019527,GSM5019527_HP-A,Adjacent,fibroblast,111,3866,0.028711846870150024
GSM5019527,GSM5019527_HP-A,Adjacent,macrophage,781,3866,0.20201758923952406
GSM5019527,GSM5019527_HP-A,Adjacent,mast_cell,27,3866,0.006983962752198655
GSM5019527,GSM5019527_HP-A,Adjacent,neutrophil,153,3866,0.039575788929125714
GSM5019527,GSM5019527_HP-A,Adjacent,t_nk,1956,3866,0.5059493016037248
GSM5019527,GSM5019527_HP-A,Adjacent,unassigned,28,3866,0.007242628039317123
GSM5019528,GSM5019528_HP-T,Tumor,ambiguous,77,5271,0.014608233731739707
GSM5019528,GSM5019528_HP-T,Tumor,b_plasma,408,5271,0.07740466704610131
GSM5019528,GSM5019528_HP-T,Tumor,dendritic,96,5271,0.01821286283437678
GSM5019528,GSM5019528_HP-T,Tumor,endothelial,188,5271,0.03566685638398786
GSM5019528,GSM5019528_HP-T,Tumor,epithelial,1205,5271,0.22860937203566686
GSM5019528,GSM5019528_HP-T,Tumor,fibroblast,227,5271,0.04306583191045343
GSM5019528,GSM5019528_HP-T,Tumor,macrophage,496,5271,0.09409979131094669
GSM5019528,GSM5019528_HP-T,Tumor,mast_cell,382,5271,0.07247201669512426
GSM5019528,GSM5019528_HP-T,Tumor,neutrophil,18,5271,0.003414911781445646
GSM5019528,GSM5019528_HP-T,Tumor,t_nk,2006,5271,0.3805729463099981
GSM5019528,GSM5019528_HP-T,Tumor,unassigned,168,5271,0.03187250996015936
GSM5019529,GSM5019529_JGH-A,Adjacent,ambiguous,60,4500,0.013333333333333334
GSM5019529,GSM5019529_JGH-A,Adjacent,b_plasma,47,4500,0.010444444444444444
GSM5019529,GSM5019529_JGH-A,Adjacent,dendritic,50,4500,0.011111111111111112
GSM5019529,GSM5019529_JGH-A,Adjacent,endothelial,126,4500,0.028
GSM5019529,GSM5019529_JGH-A,Adjacent,epithelial,425,4500,0.09444444444444444
GSM5019529,GSM5019529_JGH-A,Adjacent,fibroblast,41,4500,0.009111111111111111
GSM5019529,GSM5019529_JGH-A,Adjacent,macrophage,1043,4500,0.23177777777777778
GSM5019529,GSM5019529_JGH-A,Adjacent,mast_cell,57,4500,0.012666666666666666
GSM5019529,GSM5019529_JGH-A,Adjacent,neutrophil,106,4500,0.023555555555555555
GSM5019529,GSM5019529_JGH-A,Adjacent,t_nk,2463,4500,0.5473333333333333
GSM5019529,GSM5019529_JGH-A,Adjacent,unassigned,82,4500,0.018222222222222223
GSM5019530,GSM5019530_JGH-T,Tumor,unassigned,6444,6444,1.0
GSM5019531,GSM5019531_LHL-A,Adjacent,unassigned,6670,6670,1.0
GSM5019532,GSM5019532_LHL-T,Tumor,unassigned,9764,9764,1.0
GSM5019533,GSM5019533_LXZ-A,Adjacent,ambiguous,53,5962,0.008889634350888964
GSM5019533,GSM5019533_LXZ-A,Adjacent,b_plasma,104,5962,0.01744381080174438
GSM5019533,GSM5019533_LXZ-A,Adjacent,dendritic,58,5962,0.009728279100972828
GSM5019533,GSM5019533_LXZ-A,Adjacent,endothelial,121,5962,0.02029520295202952
GSM5019533,GSM5019533_LXZ-A,Adjacent,epithelial,236,5962,0.039584032203958404
GSM5019533,GSM5019533_LXZ-A,Adjacent,fibroblast,109,5962,0.018282455551828246
GSM5019533,GSM5019533_LXZ-A,Adjacent,macrophage,1760,5962,0.2952029520295203
GSM5019533,GSM5019533_LXZ-A,Adjacent,mast_cell,90,5962,0.015095605501509561
GSM5019533,GSM5019533_LXZ-A,Adjacent,neutrophil,162,5962,0.02717208990271721
GSM5019533,GSM5019533_LXZ-A,Adjacent,t_nk,3234,5962,0.5424354243542435
GSM5019533,GSM5019533_LXZ-A,Adjacent,unassigned,35,5962,0.005870513250587051
GSM5019534,GSM5019534_LXZ-T,Tumor,unassigned,6515,6515,1.0
GSM5019535,GSM5019535_LYH-A,Adjacent,ambiguous,81,8605,0.009413131900058106
GSM5019535,GSM5019535_LYH-A,Adjacent,b_plasma,58,8605,0.006740267286461359
GSM5019535,GSM5019535_LYH-A,Adjacent,dendritic,32,8605,0.003718768158047647
GSM5019535,GSM5019535_LYH-A,Adjacent,endothelial,325,8605,0.03776873910517141
GSM5019535,GSM5019535_LYH-A,Adjacent,epithelial,872,8605,0.10133643230679837
GSM5019535,GSM5019535_LYH-A,Adjacent,fibroblast,168,8605,0.019523532829750147
GSM5019535,GSM5019535_LYH-A,Adjacent,macrophage,1781,8605,0.20697269029633933
GSM5019535,GSM5019535_LYH-A,Adjacent,mast_cell,5,8605,0.0005810575246949448
GSM5019535,GSM5019535_LYH-A,Adjacent,neutrophil,59,8605,0.006856478791400349
GSM5019535,GSM5019535_LYH-A,Adjacent,t_nk,5111,8605,0.5939570017431726
GSM5019535,GSM5019535_LYH-A,Adjacent,unassigned,113,8605,0.013131900058105753
GSM5019536,GSM5019536_LYH-T,Tumor,ambiguous,135,6590,0.0204855842185129
GSM5019536,GSM5019536_LYH-T,Tumor,b_plasma,205,6590,0.03110773899848255
GSM5019536,GSM5019536_LYH-T,Tumor,dendritic,123,6590,0.01866464339908953
GSM5019536,GSM5019536_LYH-T,Tumor,endothelial,216,6590,0.03277693474962064
GSM5019536,GSM5019536_LYH-T,Tumor,epithelial,583,6590,0.08846737481031866
GSM5019536,GSM5019536_LYH-T,Tumor,fibroblast,105,6590,0.015933232169954476
GSM5019536,GSM5019536_LYH-T,Tumor,macrophage,1803,6590,0.27359635811836114
GSM5019536,GSM5019536_LYH-T,Tumor,mast_cell,65,6590,0.009863429438543247
GSM5019536,GSM5019536_LYH-T,Tumor,neutrophil,72,6590,0.010925644916540212
GSM5019536,GSM5019536_LYH-T,Tumor,t_nk,3218,6590,0.4883156297420334
GSM5019536,GSM5019536_LYH-T,Tumor,unassigned,65,6590,0.009863429438543247
GSM5019537,GSM5019537_SDY-A,Adjacent,ambiguous,58,5622,0.01031661330487371
GSM5019537,GSM5019537_SDY-A,Adjacent,b_plasma,124,5622,0.022056207755247245
GSM5019537,GSM5019537_SDY-A,Adjacent,dendritic,21,5622,0.003735325506937033
GSM5019537,GSM5019537_SDY-A,Adjacent,endothelial,529,5622,0.09409462824617573
GSM5019537,GSM5019537_SDY-A,Adjacent,epithelial,568,5622,0.10103166133048737
GSM5019537,GSM5019537_SDY-A,Adjacent,fibroblast,207,5622,0.0368196371398079
GSM5019537,GSM5019537_SDY-A,Adjacent,macrophage,534,5622,0.09498399146211313
GSM5019537,GSM5019537_SDY-A,Adjacent,mast_cell,45,5622,0.0080042689434365
GSM5019537,GSM5019537_SDY-A,Adjacent,neutrophil,60,5622,0.010672358591248666
GSM5019537,GSM5019537_SDY-A,Adjacent,t_nk,3427,5622,0.6095695482034863
GSM5019537,GSM5019537_SDY-A,Adjacent,unassigned,49,5622,0.008715759516186411
GSM5019538,GSM5019538_SDY-T,Tumor,ambiguous,75,6156,0.012183235867446393
GSM5019538,GSM5019538_SDY-T,Tumor,b_plasma,771,6156,0.12524366471734893
GSM5019538,GSM5019538_SDY-T,Tumor,dendritic,25,6156,0.004061078622482131
GSM5019538,GSM5019538_SDY-T,Tumor,endothelial,697,6156,0.11322287199480181
GSM5019538,GSM5019538_SDY-T,Tumor,epithelial,424,6156,0.06887589343729694
GSM5019538,GSM5019538_SDY-T,Tumor,fibroblast,418,6156,0.06790123456790123
GSM5019538,GSM5019538_SDY-T,Tumor,macrophage,432,6156,0.07017543859649122
GSM5019538,GSM5019538_SDY-T,Tumor,mast_cell,71,6156,0.011533463287849252
GSM5019538,GSM5019538_SDY-T,Tumor,neutrophil,26,6156,0.004223521767381416
GSM5019538,GSM5019538_SDY-T,Tumor,t_nk,3157,6156,0.5128330084470435
GSM5019538,GSM5019538_SDY-T,Tumor,unassigned,60,6156,0.009746588693957114
GSM5019539,GSM5019539_XYJ-A,Adjacent,ambiguous,89,7060,0.012606232294617563
GSM5019539,GSM5019539_XYJ-A,Adjacent,b_plasma,502,7060,0.07110481586402266
GSM5019539,GSM5019539_XYJ-A,Adjacent,dendritic,43,7060,0.006090651558073654
GSM5019539,GSM5019539_XYJ-A,Adjacent,endothelial,113,7060,0.016005665722379603
GSM5019539,GSM5019539_XYJ-A,Adjacent,epithelial,566,7060,0.0801699716713881
GSM5019539,GSM5019539_XYJ-A,Adjacent,fibroblast,74,7060,0.010481586402266289
GSM5019539,GSM5019539_XYJ-A,Adjacent,macrophage,1578,7060,0.2235127478753541
GSM5019539,GSM5019539_XYJ-A,Adjacent,mast_cell,51,7060,0.0072237960339943345
GSM5019539,GSM5019539_XYJ-A,Adjacent,neutrophil,333,7060,0.0471671388101983
GSM5019539,GSM5019539_XYJ-A,Adjacent,t_nk,3641,7060,0.5157223796033994
GSM5019539,GSM5019539_XYJ-A,Adjacent,unassigned,70,7060,0.009915014164305949
GSM5019540,GSM5019540_XYJ-T,Tumor,ambiguous,48,3974,0.012078510317060896
GSM5019540,GSM5019540_XYJ-T,Tumor,b_plasma,165,3974,0.04151987921489683
GSM5019540,GSM5019540_XYJ-T,Tumor,dendritic,27,3974,0.0067941620533467535
GSM5019540,GSM5019540_XYJ-T,Tumor,endothelial,33,3974,0.008303975842979365
GSM5019540,GSM5019540_XYJ-T,Tumor,epithelial,131,3974,0.032964267740312025
GSM5019540,GSM5019540_XYJ-T,Tumor,fibroblast,31,3974,0.007800704579768495
GSM5019540,GSM5019540_XYJ-T,Tumor,macrophage,2415,3974,0.6077000503271264
GSM5019540,GSM5019540_XYJ-T,Tumor,mast_cell,25,3974,0.006290890790135883
GSM5019540,GSM5019540_XYJ-T,Tumor,neutrophil,24,3974,0.006039255158530448
GSM5019540,GSM5019540_XYJ-T,Tumor,t_nk,1045,3974,0.2629592350276799
GSM5019540,GSM5019540_XYJ-T,Tumor,unassigned,30,3974,0.00754906894816306
GSM5019541,GSM5019541_ZHQ-A,Adjacent,ambiguous,43,5023,0.00856062114274338
GSM5019541,GSM5019541_ZHQ-A,Adjacent,b_plasma,60,5023,0.011945052757316344
GSM5019541,GSM5019541_ZHQ-A,Adjacent,dendritic,33,5023,0.00656977901652399
GSM5019541,GSM5019541_ZHQ-A,Adjacent,endothelial,256,5023,0.050965558431216404
GSM5019541,GSM5019541_ZHQ-A,Adjacent,epithelial,280,5023,0.05574357953414294
GSM5019541,GSM5019541_ZHQ-A,Adjacent,fibroblast,35,5023,0.0069679474417678675
GSM5019541,GSM5019541_ZHQ-A,Adjacent,macrophage,1952,5023,0.3886123830380251
GSM5019541,GSM5019541_ZHQ-A,Adjacent,mast_cell,52,5023,0.010352379056340831
GSM5019541,GSM5019541_ZHQ-A,Adjacent,neutrophil,200,5023,0.039816842524387816
GSM5019541,GSM5019541_ZHQ-A,Adjacent,t_nk,2077,5023,0.4134979096157675
GSM5019541,GSM5019541_ZHQ-A,Adjacent,unassigned,35,5023,0.0069679474417678675
GSM5019542,GSM5019542_ZHQ-T,Tumor,ambiguous,125,6536,0.01912484700122399
GSM5019542,GSM5019542_ZHQ-T,Tumor,b_plasma,277,6536,0.042380660954712365
GSM5019542,GSM5019542_ZHQ-T,Tumor,dendritic,213,6536,0.032588739290085676
GSM5019542,GSM5019542_ZHQ-T,Tumor,endothelial,207,6536,0.03167074663402693
GSM5019542,GSM5019542_ZHQ-T,Tumor,epithelial,2333,6536,0.35694614443084455
GSM5019542,GSM5019542_ZHQ-T,Tumor,fibroblast,39,6536,0.005966952264381885
GSM5019542,GSM5019542_ZHQ-T,Tumor,macrophage,1044,6536,0.15973072215422277
GSM5019542,GSM5019542_ZHQ-T,Tumor,mast_cell,131,6536,0.020042839657282742
GSM5019542,GSM5019542_ZHQ-T,Tumor,neutrophil,37,6536,0.005660954712362301
GSM5019542,GSM5019542_ZHQ-T,Tumor,t_nk,2083,6536,0.31869645042839656
GSM5019542,GSM5019542_ZHQ-T,Tumor,unassigned,47,6536,0.00719094247246022
