sample,sample_name,stage,axis_id,axis_label,evidence_type,gene_panel,panel_genes,perturbation_id,perturbation_type,perturbed_genes,perturbation_factor,present_perturbed_genes,missing_perturbed_genes,radius,baseline_coupling_score,perturbed_coupling_score,coupling_delta,coupling_relative_delta,baseline_source_weighted_neighbor_target_mean,perturbed_source_weighted_neighbor_target_mean,source_weighted_neighbor_target_delta,source_weighted_neighbor_target_relative_delta,baseline_source_mean,perturbed_source_mean,baseline_target_mean,perturbed_target_mean,n_spots,n_spots_with_neighbors
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,382.0052355662158,0.03248344282485257,0.019573956208549414,-0.012909486616303156,-0.3974174377361968,0.12379339481189955,0.07459574103708902,-0.04919765377481053,-0.3974174377361969,0.26363553811943735,0.26363553811943735,0.11238339864819243,0.0673462890949719,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,382.0052355662158,0.03248344282485257,0.031092299998160735,-0.0013911428266918345,-0.04282621254750414,0.12379339481189955,0.11849179257370804,-0.005301602238191511,-0.042826212547504176,0.26363553811943735,0.26363553811943735,0.11238339864819243,0.10709735805824049,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,382.0052355662158,0.03248344282485257,0.03178787141150665,-0.000695571413345919,-0.021413106273752123,0.12379339481189955,0.1211425936928038,-0.0026508011190957553,-0.021413106273752088,0.26363553811943735,0.26363553811943735,0.11238339864819243,0.10974037835321648,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,382.0052355662158,0.03248344282485257,0.027210116059298167,-0.005273326765554403,-0.16233891198010156,0.12379339481189955,0.10369690978781264,-0.02009648502408691,-0.16233891198010147,0.26363553811943735,0.26363553811943735,0.11238339864819243,0.09536025969639304,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,382.0052355662158,0.03248344282485257,0.02984677944207537,-0.0026366633827771997,-0.08116945599005072,0.12379339481189955,0.1137451522998561,-0.010048242512043448,-0.08116945599005068,0.26363553811943735,0.26363553811943735,0.11238339864819243,0.10387182917229273,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.0052355662158,0.002320469163627202,0.0,-0.002320469163627202,-1.0,0.008843236133269821,0.0,-0.008843236133269821,-1.0,0.26363553811943735,0.26363553811943735,0.007469752822099792,0.0,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.0052355662158,0.03248344282485257,0.0,-0.03248344282485257,-1.0,0.12379339481189955,0.0,-0.12379339481189955,-1.0,0.26363553811943735,0.26363553811943735,0.11238339864819243,0.0,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.0052355662158,0.002320469163627202,0.001160234581813601,-0.001160234581813601,-0.5,0.008843236133269821,0.004421618066634911,-0.004421618066634911,-0.5,0.26363553811943735,0.26363553811943735,0.007469752822099792,0.003734876411049896,14231,7128
GSM9226200,P15_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.0052355662158,0.03248344282485257,0.016241721412426285,-0.016241721412426285,-0.5,0.12379339481189955,0.061896697405949774,-0.061896697405949774,-0.5,0.26363553811943735,0.26363553811943735,0.11238339864819243,0.05619169932409621,14231,7128
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,382.4264635194589,0.0023451809356833326,0.002328271942159947,-1.6908993523385464e-05,-0.0072101019013522585,0.009352418385713641,0.009284986496128564,-6.743188958507722e-05,-0.007210101901352416,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.008835258415699722,13250,7315
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,382.4264635194589,0.0023451809356833326,0.0023367264389216403,-8.454496761692298e-06,-0.003605050950675944,0.009352418385713641,0.009318702440921103,-3.371594479253774e-05,-0.0036050509506761154,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.00887456653203126,13250,7315
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.4264635194589,0.0023451809356833326,0.002272915531088413,-7.226540459491938e-05,-0.030814426083445402,0.009352418385713641,0.009064228980665612,-0.0002881894050480293,-0.030814426083445458,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.008638588390837617,13250,7315
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.4264635194589,0.0023451809356833326,0.002309048233385873,-3.613270229745969e-05,-0.015407213041722701,0.009352418385713641,0.009208323683189626,-0.00014409470252401552,-0.015407213041722823,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.008776231519600207,13250,7315
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,382.4264635194589,0.0023451809356833326,0.002312741164809953,-3.2439770873379445e-05,-0.013832523699894069,0.009352418385713641,0.009223050836741931,-0.00012936754897171013,-0.013832523699894192,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.00878888651684659,13250,7315
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,382.4264635194589,0.0023451809356833326,0.002328961050246643,-1.6219885436689722e-05,-0.0069162618499470346,0.009352418385713641,0.009287734611227786,-6.468377448585506e-05,-0.006916261849947096,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.008851380582604694,13250,7315
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,382.4264635194589,0.0023451809356833326,0.0022235667666916474,-0.00012161416899168515,-0.051857051684692096,0.009352418385713641,0.008867429542108823,-0.0004849888436048184,-0.051857051684692256,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.008434984026658331,13250,7315
GSM9226199,P15_MIA,MIA,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,382.4264635194589,0.0023451809356833326,0.00228437385118749,-6.0807084495842576e-05,-0.025928525842346048,0.009352418385713641,0.009109923963911233,-0.00024249442180240832,-0.025928525842346034,0.25181955638991677,0.25181955638991677,0.008913874648362798,0.008674429337510564,13250,7315
GSM9226199,P15_MIA,MIA,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.4264635194589,0.0038986872871007864,0.003836745511733712,-6.194177536707418e-05,-0.015887854245713682,0.015547693616827556,0.015300674126786387,-0.00024701949004116847,-0.015887854245713637,0.25181955638991677,0.25181955638991677,0.014975613478557684,0.014739653829250387,13250,7315
GSM9226199,P15_MIA,MIA,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.4264635194589,0.004386349968074516,0.004241819158884676,-0.00014453080918983962,-0.032950131713563334,0.017492458455296702,0.01691607964520064,-0.0005763788100960621,-0.032950131713563396,0.25181955638991677,0.25181955638991677,0.017153801117668448,0.016603228602618085,13250,7315
GSM9226199,P15_MIA,MIA,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.4264635194589,0.0038986872871007864,0.003867716399417249,-3.097088768353731e-05,-0.007943927122856896,0.015547693616827556,0.015424183871806971,-0.00012350974502058423,-0.007943927122856818,0.25181955638991677,0.25181955638991677,0.014975613478557684,0.014857633653904035,13250,7315
GSM9226199,P15_MIA,MIA,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.4264635194589,0.004386349968074516,0.004314084563479596,-7.226540459492024e-05,-0.016475065856781764,0.017492458455296702,0.017204269050248668,-0.0002881894050480345,-0.016475065856781896,0.25181955638991677,0.25181955638991677,0.017153801117668448,0.016878514860143266,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,382.4264635194589,0.0007000292345898445,0.0,-0.0007000292345898445,-1.0,0.0027916678770917394,0.0,-0.0027916678770917394,-1.0,0.25181955638991677,0.25181955638991677,0.002657031104090825,0.0,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,382.4264635194589,0.0007000292345898445,0.00035001461729492226,-0.00035001461729492226,-0.5,0.0027916678770917394,0.0013958339385458697,-0.0013958339385458697,-0.5,0.25181955638991677,0.25181955638991677,0.002657031104090825,0.0013285155520454126,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,382.4264635194589,0.018277146388034862,0.0029201412003821824,-0.01535700518765268,-0.840229916728475,0.0728879880084946,0.0116453199136111,-0.0612426680948835,-0.840229916728475,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.011228411893045465,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,382.4264635194589,0.018277146388034862,0.010598643794208523,-0.007678502593826339,-0.42011495836423746,0.0728879880084946,0.04226665396105285,-0.030621334047441745,-0.42011495836423746,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.040960923208450156,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,382.4264635194589,0.018277146388034862,0.017759139124660723,-0.0005180072633741394,-0.028341801962764434,0.0728879880084946,0.0708222110868935,-0.0020657769216010924,-0.02834180196276429,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.06871440385372951,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,382.4264635194589,0.018277146388034862,0.018018142756347794,-0.00025900363168706794,-0.014170900981382122,0.0728879880084946,0.07185509954769405,-0.0010328884608005462,-0.014170900981382146,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.06970391918879217,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,382.4264635194589,0.018277146388034862,0.015875012451026814,-0.0024021339370080483,-0.13142828130876086,0.0728879880084946,0.06330844501648458,-0.009579542992010012,-0.1314282813087608,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.06144405330093472,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,382.4264635194589,0.018277146388034862,0.017076079419530838,-0.0012010669685040241,-0.06571414065438043,0.0728879880084946,0.0680982165124896,-0.004789771496004999,-0.0657141406543803,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.06606874391239477,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.4264635194589,0.0007000292345898445,0.0,-0.0007000292345898445,-1.0,0.0027916678770917394,0.0,-0.0027916678770917394,-1.0,0.25181955638991677,0.25181955638991677,0.002657031104090825,0.0,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.4264635194589,0.018277146388034862,0.0,-0.018277146388034862,-1.0,0.0728879880084946,0.0,-0.0728879880084946,-1.0,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.0,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.4264635194589,0.0007000292345898445,0.00035001461729492226,-0.00035001461729492226,-0.5,0.0027916678770917394,0.0013958339385458697,-0.0013958339385458697,-0.5,0.25181955638991677,0.25181955638991677,0.002657031104090825,0.0013285155520454126,13250,7315
GSM9226199,P15_MIA,MIA,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.4264635194589,0.018277146388034862,0.009138573194017431,-0.009138573194017431,-0.5,0.0728879880084946,0.0364439940042473,-0.0364439940042473,-0.5,0.25181955638991677,0.25181955638991677,0.07069343452385483,0.03534671726192742,13250,7315
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,382.36762415246403,0.002146834966668106,0.002118925840347618,-2.790912632048793e-05,-0.01300012658346206,0.008987283199712868,0.008870447380475177,-0.00011683581923769074,-0.013000126583462229,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.008331269314184112,13454,7260
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,382.36762415246403,0.002146834966668106,0.0021328804035078623,-1.3954563160243749e-05,-0.006500063291730929,0.008987283199712868,0.008928865290094023,-5.841790961884537e-05,-0.0065000632917311145,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.008381148642151151,13454,7260
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.36762415246403,0.002146834966668106,0.0020607288531367483,-8.610611353135778e-05,-0.04010839904708405,0.008987283199712868,0.008626817658789629,-0.0003604655409232393,-0.04010839904708418,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.008109962640863609,13454,7260
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.36762415246403,0.002146834966668106,0.002103781909902427,-4.305305676567889e-05,-0.020054199523542024,0.008987283199712868,0.008807050429251248,-0.0001802327704616205,-0.020054199523542187,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.008270495305490901,13454,7260
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,382.36762415246403,0.002146834966668106,0.0021257501915116737,-2.1084775156432305e-05,-0.009821330229754892,0.008987283199712868,0.00889901612354016,-8.826707617270828e-05,-0.009821330229754894,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.008343735819564548,13454,7260
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,382.36762415246403,0.002146834966668106,0.00213629257908989,-1.0542387578216152e-05,-0.004910665114877446,0.008987283199712868,0.008943149661626511,-4.413353808635674e-05,-0.0049106651148777365,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.008387381894841369,13454,7260
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,382.36762415246403,0.002146834966668106,0.0020117349516598285,-0.00013510001500827758,-0.0629298558603008,0.008987283199712868,0.008421714763379233,-0.0005655684363336348,-0.06292985586030092,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.007922911834375884,13454,7260
GSM9226201,P16_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,382.36762415246403,0.002146834966668106,0.0020792849591639673,-6.755000750413879e-05,-0.0314649279301504,0.008987283199712868,0.008704498981546049,-0.00028278421816681915,-0.031464927930150655,0.2386383990223306,0.2386383990223306,0.008431027970118191,0.008176969902247037,13454,7260
GSM9226201,P16_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.36762415246403,0.003281226351880425,0.00320742111171069,-7.380524016973493e-05,-0.022493187684975827,0.013736179503577573,0.013427209039929085,-0.0003089704636484881,-0.0224931876849758,0.2386383990223306,0.2386383990223306,0.013042452722354653,0.01276725386870787,13454,7260
GSM9226201,P16_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.36762415246403,0.002926732509311632,0.0027545202822489173,-0.0001722122270627147,-0.05884112282718281,0.01225216391542794,0.011531232833581467,-0.0007209310818464734,-0.05884112282718288,0.2386383990223306,0.2386383990223306,0.011808696697216202,0.011166566038707033,13454,7260
GSM9226201,P16_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.36762415246403,0.003281226351880425,0.0032443237317955577,-3.690262008486725e-05,-0.011246593842487848,0.013736179503577573,0.013581694271753332,-0.00015448523182424144,-0.01124659384248771,0.2386383990223306,0.2386383990223306,0.013042452722354653,0.012904853295531262,13454,7260
GSM9226201,P16_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.36762415246403,0.002926732509311632,0.0028406263957802746,-8.610611353135735e-05,-0.029420561413591406,0.01225216391542794,0.011891698374504704,-0.0003604655409232358,-0.02942056141359137,0.2386383990223306,0.2386383990223306,0.011808696697216202,0.011487631367961618,13454,7260
GSM9226201,P16_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,382.36762415246403,0.00029756946603716163,0.0,-0.00029756946603716163,-1.0,0.0012457133894245706,0.0,-0.0012457133894245706,-1.0,0.2386383990223306,0.2386383990223306,0.0011631123408158781,0.0,13454,7260
GSM9226201,P16_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,382.36762415246403,0.00029756946603716163,0.00014878473301858082,-0.00014878473301858082,-0.5,0.0012457133894245706,0.0006228566947122853,-0.0006228566947122853,-0.5,0.2386383990223306,0.2386383990223306,0.0011631123408158781,0.0005815561704079391,13454,7260
GSM9226201,P16_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,382.36762415246403,0.015842190152055513,0.0025502859282781837,-0.01329190422377733,-0.839019358826009,0.06632007192485624,0.01067624770116856,-0.05564382422368768,-0.839019358826009,0.2386383990223306,0.2386383990223306,0.06341674626059078,0.01036036891700849,13454,7260
GSM9226201,P16_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,382.36762415246403,0.015842190152055513,0.009196238040166848,-0.006645952111888665,-0.4195096794130045,0.06632007192485624,0.0384981598130124,-0.027821912111843844,-0.41950967941300454,0.2386383990223306,0.2386383990223306,0.06341674626059078,0.036888557588799636,13454,7260
