"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD44",5.63939368963238e-05,3.51833529886952,5897.60493429624,0,0
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","PERP",1.75830312077385e-06,1.11249064682964,5.73321650815455,0.0166469647968847,0.486962993524275
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLDN4",1.72477148726235e-06,1.10255452353387,5.51663152737616,0.0188364958279752,0.486962993524275
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","APOC1",1.64097431658988e-06,1.07699700731414,4.99360764847422,0.0254411143243078,0.486962993524275
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT8",1.61875852522364e-06,1.07003823681552,4.85931425596542,0.0274972632929832,0.486962993524275
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","PLA2G7",1.59173733842643e-06,1.06146557123037,4.69843969180739,0.0301900132602648,0.486962993524275
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","MDK",1.56271130501585e-06,1.05211993168391,4.52864582421467,0.0333319833771069,0.486962993524275
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","HAMP",1.56048915795313e-06,1.05139848003766,4.51577567723723,0.0335836547258121,0.486962993524275
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT19",1.48016193811081e-06,1.0247224183648,4.06283620029904,0.0438368138494153,0.56500782294802
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","RAB42",1.40870467096009e-06,0.999952273749367,3.68002490753407,0.0550680274774186,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","EPCAM",1.35715505573735e-06,0.981420756250955,3.41562187770245,0.0645820761728927,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","ANXA2",1.35698216682106e-06,0.981357619406197,3.4147516962905,0.0646161337897367,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLDN3",1.3418378870169e-06,0.975800788836907,3.33895794497863,0.0676574444477501,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","TMEM106C",1.32254974350267e-06,0.968646878219114,3.24365667536495,0.0717004437629989,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","EEPD1",1.28257025366592e-06,0.953535775975005,3.05051507332574,0.0807115419673243,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1R1",1.2780086865137e-06,0.951786645888536,3.02885484198623,0.0817957281685604,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","LRP1",1.2371655909553e-06,0.935887792667829,2.8383537005438,0.0920384686414188,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","RND3",1.23194115075236e-06,0.933822486878918,2.81443208662141,0.0934199538859199,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","APOE",1.1921708136936e-06,0.917855412613436,2.6356504965126,0.104489257212138,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","LTA4H",1.18174331952686e-06,0.913595191211899,2.58974593846933,0.107557587184533,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","IFT57",1.18084663348374e-06,0.913227375405537,2.58581732219232,0.107824737922702,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNFRSF12A",1.17496346435696e-06,0.910808309645499,2.56011558601571,0.109590570660267,0.577841190754133
"GSE308103","macrophage","CD44",116,90,"original_scTenifoldKnk_expanded_sensitivity","LPL",1.14608213264058e-06,0.898783458524502,2.43580396325076,0.118593078617461,0.588810774094195
