"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QC",2.46251227461894e-06,0.81006565278072,1.66006247867959,0.197594888324975,0.743811426637674
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QA",2.45603138268212e-06,0.808944064938332,1.65133600192228,0.198777191601447,0.743811426637674
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD74",2.3035147891739e-06,0.781794648187703,1.45261202648777,0.228109292800635,0.826896186402301
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","TACSTD2",2.2391548527385e-06,0.769877340544589,1.37257436578788,0.241370064076222,0.848452346449749
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QB",2.078038994231e-06,0.738715262447861,1.18215660012523,0.27691739158911,0.915732875602025
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","FAM89A",2.06585127716929e-06,0.736275348391763,1.16833054652708,0.279744533930186,0.915732875602025
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPIF",2.04684254778622e-06,0.732445374664173,1.1469289046434,0.284192961393732,0.915732875602025
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLDN7",1.99825482114033e-06,0.722516501048714,1.09312383658319,0.295780102711599,0.927310592285012
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","HMGB3",1.95706321270755e-06,0.713936999668977,1.04852148204484,0.305847848687973,0.933640801258022
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPARG",1.88860311524722e-06,0.699332353479747,0.976447795205563,0.323077364612575,0.96094805884766
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CARHSP1",1.72047709915508e-06,0.661458960844469,0.810336531400324,0.368020773793025,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","GCHFR",1.70929570862113e-06,0.658830162133283,0.799837994116284,0.371141811029723,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD24",1.69257342338665e-06,0.654871269360296,0.784264686751049,0.375840012167902,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","ANXA3",1.67724660704322e-06,0.651213441079329,0.770125439579792,0.380178249386477,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","PLPP2",1.66874842995974e-06,0.649173046050905,0.762341155176596,0.382596855766301,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CKS1B",1.56219292486931e-06,0.622809612941902,0.668093057537623,0.413717244965687,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP27A1",1.5406968049891e-06,0.617306689484297,0.649833340505434,0.42017227096284,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","FOLR2",1.49065122911473e-06,0.604237938489834,0.608302653240399,0.435427607843748,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGA5",1.19848516808062e-06,0.519509591070987,0.393217604594436,0.530612922703433,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPINT1",1.19625779773039e-06,0.518798975212511,0.391757382329301,0.531377090604292,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","SIVA1",1.05980084011154e-06,0.472955943114443,0.307479484710324,0.579231008470428,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD44",1.04467237510954e-06,0.467569118195997,0.298763712059997,0.584658502216452,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL8",1.01448384595649e-06,0.456618639628234,0.281746089940826,0.595559044820542,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","MIF",9.75650500209318e-07,0.442117622290729,0.260589053695007,0.609715755607555,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","TK1",9.15956539207421e-07,0.418840218745524,0.229676922727508,0.631763488937314,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL10",8.44882904822448e-07,0.389380769120938,0.195416248312852,0.658446439535564,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","NFKBIA",8.20321869558251e-07,0.378709583693192,0.184219757147482,0.667771649762078,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL9",8.18539881994231e-07,0.37792483331729,0.183420264242144,0.668450247752842,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","SDS",7.95702686368343e-07,0.367737071418438,0.173328218890206,0.677170695818625,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","S100A8",7.86423655964059e-07,0.363526539850556,0.169309280162514,0.680726403127419,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4L2",6.77252311564579e-07,0.310524166914042,0.125565004842319,0.72307545643025,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLEC10A",6.3434584921928e-07,0.287684643744412,0.110158960875407,0.739963233665955,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4",6.23634388942362e-07,0.281778491480419,0.106470118263585,0.744199210250754,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","GDF15",6.04657539197973e-07,0.271099903727445,0.10008905070801,0.751722795886468,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","EMP2",4.61416260071328e-07,0.179756188322102,0.0582845456363297,0.809228121910193,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","DUT",4.10725542367239e-07,0.141565197837673,0.046181820533696,0.8298456285894,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP4B1",3.85007771477788e-07,0.120631766854429,0.0405794930852495,0.840351785974673,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","PDE4B",3.59484360799639e-07,0.0986467062232494,0.0353775398137883,0.850806742456229,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","PCNA",3.54093421778279e-07,0.093834111685961,0.0343244307155868,0.853018414821075,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","MARCO",3.21100052561463e-07,0.0629443523173821,0.0282259377245554,0.866578742208166,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","DEK",3.01686366132193e-07,0.0434838084933429,0.0249160385126583,0.874576455880991,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT7",2.27002472643181e-07,-0.0429951867215304,0.0141068094898354,0.905455920663889,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","ECI1",1.98179224410351e-07,-0.0829968642778732,0.0107518667775445,0.917414403426642,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR4",1.74100673972985e-07,-0.120404400492999,0.00829790637493026,0.927418818023479,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","LGALS2",1.67751435251181e-07,-0.130998983889647,0.00770371335506957,0.930058846295485,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","NLRP3",1.17685882082032e-07,-0.229168180944752,0.00379154626201427,0.950900861811507,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPR183",1.12435093182432e-07,-0.241433552972466,0.00346075929498219,0.953088932243202,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CAMK1",9.09788774338706e-08,-0.297248831323033,0.00226594191731548,0.962033509113535,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","RBP4",4.13970627360927e-08,-0.48991009555507,0.000469144555624368,0.982719375029552,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","UBE2C",2.41541459933864e-08,-0.609200601012214,0.000159716946838289,0.989916669535492,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","RAB11FIP1",1.66679070350527e-08,-0.685907027561956,7.60553492078095e-05,0.99304175944433,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","ACP5",1.25596036097339e-08,-0.741616833948476,4.31836643502629e-05,0.994756796890862,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP4",1.19982007120399e-08,-0.750398699829119,3.94094043869792e-05,0.994991160166794,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","MME",1.1962598481241e-08,-0.750967308563864,3.91758725279897e-05,0.99500602269026,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPD1",1.14532885584461e-08,-0.759263191758532,3.59110439928399e-05,0.995218639629538,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","MCEMP1",1.07289348885188e-08,-0.771619105953037,3.15123538884076e-05,0.99552102948954,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNF",1.0183012231612e-08,-0.781408970530148,2.83870430610787e-05,0.99574893167643,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","GLDN",1.00173298757563e-08,-0.784468326675641,2.74708170615189e-05,0.995818097901113,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGB1",8.31354018786278e-09,-0.818712894611552,1.89208057353567e-05,0.996529368490996,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","STMN1",5.29594095790774e-09,-0.897686911802609,7.67810231606522e-06,0.997789113472287,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","TYMS",5.19497464349537e-09,-0.900940435478839,7.38812934237009e-06,0.997831263585172,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","INHBA",3.95371727631574e-09,-0.946091399818142,4.27936023257305e-06,0.998349448137434,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP3",2.4724812752923e-09,-1.01952146589054,1.67353056342381e-06,0.998967816851518,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CST6",1.4020283545322e-09,-1.10162328186894,5.38122584571403e-07,0.999414697158861,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","MKI67",7.99326396741982e-10,-1.17633383281281,1.74910522107576e-07,0.999666306292722,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","ATP6V0D2",6.79900816204769e-10,-1.19670622437741,1.26549009639697e-07,0.999716162725648,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","NUSAP1",6.16944412235094e-10,-1.20870330041599,1.04198075050897e-07,0.999742445049521,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CHIT1",5.77436320987292e-10,-1.21677483035984,9.12800398711943e-08,0.999758938438493,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","G0S2",3.29685092594297e-10,-1.28200730557902,2.97554310337941e-08,0.999862366807988,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","PRDM1",3.19523638451581e-10,-1.28549175294719,2.79494722303914e-08,0.999866608896536,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","TOP2A",3.00991918889091e-10,-1.29209642709447,2.48014628368358e-08,0.999874345308504,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGAV",2.50902762542573e-10,-1.31185578251708,1.72336993377502e-08,0.999895255961094,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD1C",2.45368975142961e-10,-1.31423993680464,1.64818866702701e-08,0.999897566143865,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","HBB",1.95720566924776e-10,-1.337962335994,1.04867413340331e-08,0.999918292798007,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","HMGB2",1.53588496095336e-10,-1.36251996761274,6.45780610892598e-09,0.99993588161694,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","NUCKS1",1.36283172247625e-10,-1.37430512216428,5.08454498148198e-09,0.999943106047217,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1RAP",1.26147877863182e-13,-1.79703256693143,4.35639773516623e-15,0.999999947337215,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1B",1.0491148068448e-13,-1.80325613573323,3.01310078637988e-15,0.999999956202745,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","SLC19A3",5.95892276976311e-14,-1.82131250421202,9.72082532558875e-16,0.999999975123365,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","SOX4",5.45849360651618e-14,-1.82397777787865,8.15667648886072e-16,0.9999999772125,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR3",4.60940115281898e-14,-1.82901711914871,5.81643176936054e-16,0.999999980757195,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","EREG",3.79444768859784e-14,-1.83465990704966,3.94152935590319e-16,0.99999998415937,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPP1",3.45068677008678e-14,-1.83735489516325,3.25970803689691e-16,0.999999985594464,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","MYBL2",3.12954681997605e-14,-1.84008725357534,2.68120815841901e-16,0.999999986935123,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL17",2.23842645218343e-14,-1.84916199059274,1.37168150988463e-16,0.999999990655271,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","AZU1",1.05186884800023e-14,-1.86801332428478,3.02894098873541e-17,0.999999995608777,0.999999998169637
"GSE308103","macrophage","TREM2",116,90,"original_scTenifoldKnk_expanded_sensitivity","OTOA",4.38443193907583e-15,-1.88734440717835,5.26252644495082e-18,0.999999998169637,0.999999998169637
