"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","MDK",8.13684510569227e-14,-0.175820272113704,0.030253148802486,0.861917077700256,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","SOX4",8.12379441635105e-14,-0.176848097508077,0.0301561805520298,0.862136329869836,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGAV",7.89180642825704e-14,-0.195375075117958,0.0284584560332231,0.866035495670703,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD74",7.73199753384501e-14,-0.208429483028691,0.0273175596221059,0.868723406615719,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1R1",7.73170910063883e-14,-0.208453266560305,0.0273155215603221,0.868728259309094,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT8",7.69965955564565e-14,-0.211101061756243,0.0270895338609679,0.869267501961307,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","TACSTD2",7.1638142860233e-14,-0.256930897952396,0.0234502309044338,0.8782920659496,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR3",7.09448651556598e-14,-0.263087668475289,0.0229985481675741,0.879460847927928,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","MARCO",6.90197493751618e-14,-0.280476889033781,0.0217673340337331,0.882707729021533,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD44",6.60576219135802e-14,-0.308118974428393,0.019939045107692,0.887707456128103,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","IFT57",6.50312218468621e-14,-0.317961961061128,0.0193242351534687,0.889440953531626,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","SLC19A3",5.73575049324148e-14,-0.39640666903855,0.015032769147762,0.902417365816633,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","PCNA",5.16189434967766e-14,-0.461612002189756,0.0121752169552177,0.912138652553629,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","NUCKS1",4.5833100824752e-14,-0.534441128164254,0.00959880052420404,0.92195336108332,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","APOE",4.53125045710736e-14,-0.541400189475667,0.00938198256198363,0.92283707068896,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL17",4.23594375903468e-14,-0.582315410240936,0.0081989616789299,0.92785165830492,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","FAM89A",4.00512674862712e-14,-0.616152913724715,0.00732978127293319,0.93177315622252,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","SDS",3.66050015317569e-14,-0.670149438540728,0.00612264874362127,0.937631292707177,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL8",3.54113075480522e-14,-0.689940593329819,0.00572983891085756,0.939661197543529,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR4",3.48603973390564e-14,-0.699280993105466,0.00555294218423169,0.94059816641517,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGA5",3.47066817673996e-14,-0.701911232581619,0.00550407918511556,0.940859615226737,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP27A1",3.46042313815382e-14,-0.703670188314677,0.00547163224815975,0.941033872627553,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","NFKBIA",3.45043191895366e-14,-0.705390156079218,0.00544008156570601,0.941203815544771,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","TK1",3.4273234212263e-14,-0.709385740075797,0.00536745810810308,0.941596883475753,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPINT1",3.18749030235282e-14,-0.752374463547078,0.00464254615668277,0.945677188131301,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","EREG",3.11080887343548e-14,-0.766744207124705,0.00442186158646292,0.946982082760064,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNF",2.92173250426607e-14,-0.803609095513449,0.00390067161647705,0.950200212458891,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","G0S2",2.91125455825274e-14,-0.80571519773494,0.00387274452834452,0.950378574106222,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNFRSF12A",2.88576240044462e-14,-0.810868280345874,0.00380521874125043,0.950812526700721,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPP1",2.69365017471423e-14,-0.85109817741311,0.00331543770418405,0.954083310244404,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","MYBL2",2.30290479282208e-14,-0.941735414056483,0.00242331825133624,0.960738226724436,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","HAMP",2.25364431602945e-14,-0.954144451321423,0.0023207546758818,0.961577402376165,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","MIF",2.23263105092222e-14,-0.959513409648964,0.0022776784195492,0.961935386348577,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","PDE4B",2.12765751575813e-14,-0.987046356037051,0.00206853050374551,0.963723838915369,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","OTOA",2.03048289346343e-14,-1.01366358334883,0.00188389700589306,0.96537958292574,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","LTA4H",1.95605540179416e-14,-1.03484943211037,0.00174831944730693,0.966647843278252,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","TREM2",1.87505314668703e-14,-1.0587609263466,0.00160651819934621,0.968028234777083,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL9",1.6735285205105e-14,-1.12261602880158,0.00127974877373773,0.97146290249577,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","TOP2A",1.43021124099884e-14,-1.20982749856842,0.000934671198328905,0.975610559250161,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QA",1.15580472438827e-14,-1.32620761427669,0.00061041811946348,0.980288957785917,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4L2",1.04409914007105e-14,-1.38098931474626,0.000498129155917546,0.98219364662306,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPR183",8.20668039330174e-15,-1.50887034671368,0.00030774678636233,0.986003657876281,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","UBE2T",6.30941405367238e-15,-1.64550206177558,0.000181901610236293,0.98923918495342,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","NLRP3",3.76692522187503e-15,-1.90473444955809,6.48384290563496e-05,0.993575318386187,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLEC10A",3.48517151396479e-15,-1.94281879280208,5.55017653889723e-05,0.994055854345202,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","AZU1",1.97613767321434e-15,-2.21317940527546,1.78440273927346e-05,0.996629570785699,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","SIVA1",1.56384009090446e-15,-2.32089391763043,1.11748877945067e-05,0.997332767722136,0.999561767592545
"GSE308103","macrophage","SPP1",116,90,"original_scTenifoldKnk_expanded_sensitivity","CAMK1",2.56942063746322e-16,-3.08311816338727,3.01667762440658e-07,0.999561767592545,0.999561767592545
