"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT8",2.51345589385106e-12,0.599052341637182,0.609761272626672,0.434877709371556,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","IFI6",2.44680412387353e-12,0.577622587228993,0.577850785765019,0.447155979464137,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","SERPINB9",2.30032655864884e-12,0.528813103421225,0.510735784843767,0.474820513825771,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL9",2.29233156962852e-12,0.526077300257117,0.507191739330589,0.476357064143863,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","PERP",2.25553125419825e-12,0.513384065592447,0.491037883652929,0.483464693295345,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4",2.13447876931269e-12,0.470411409915409,0.439745070189764,0.507245524782765,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPD1",2.0726847214449e-12,0.447709129890862,0.414652026971362,0.519617714125872,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","ADAMDEC1",1.96401212660453e-12,0.406419241706658,0.372310796655833,0.541747372511965,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","ANXA3",1.8994421181424e-12,0.381001649283148,0.348232602220549,0.555115320169657,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","APOE",1.72338614050926e-12,0.307956417748004,0.286670162513005,0.592362312953902,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL8",1.69284723961988e-12,0.29467628161596,0.276600423029127,0.598938126705315,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","TREM2",1.57484850896942e-12,0.241466618346714,0.239383861212322,0.624651477191495,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","GDF15",1.54618129767978e-12,0.228053808483213,0.23074809922178,0.630969678195506,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLDN7",1.46749384134823e-12,0.190173498257204,0.207859498538039,0.648450305042834,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","UBE2T",1.42992442969468e-12,0.171504384342434,0.1973528818315,0.656866061527618,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1B",1.41444978669081e-12,0.163699013518832,0.193104488949426,0.66034524152879,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLEC10A",1.40652658873539e-12,0.15967577182538,0.19094715560405,0.662129474585036,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","RND3",1.36783769838288e-12,0.139762554226708,0.180586981359044,0.670869282614495,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","MME",1.35586401414929e-12,0.133507284291571,0.177439199375494,0.673583251470474,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","ATP6V0D2",1.2931305937172e-12,0.0999832756056722,0.161399458710692,0.687871324143564,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","AZU1",1.21105419632246e-12,0.0540739378248888,0.141561272632427,0.706733803012515,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","MCEMP1",1.20960905246717e-12,0.0532433033237267,0.141223625739327,0.707067580329997,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD44",1.09784725772374e-12,-0.0135735607447001,0.116332522008106,0.73304671678582,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP27A1",1.04541931556249e-12,-0.0468341723016935,0.105486854084654,0.745341982661889,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLDN3",1.03797513254687e-12,-0.0516657256405733,0.1039899090818,0.747093128461099,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","MARCO",9.52157128756347e-13,-0.109495429238396,0.087505338106795,0.767372885303771,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","TACSTD2",9.19287680454267e-13,-0.13276702648099,0.0815680689263371,0.775183552763905,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPIF",9.15270761711883e-13,-0.135657012832776,0.0808567867952441,0.776139660346222,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP4B1",8.7029168818234e-13,-0.168739687261019,0.0731049815961459,0.786868441084477,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","EEPD1",8.61557961230644e-13,-0.175323342671914,0.0716450681895529,0.788956451020939,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","SOX4",8.50635176374834e-13,-0.183633649506812,0.0698399591868787,0.791569941854007,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPR183",8.13677637563648e-13,-0.212408282693975,0.063903119809144,0.800429982490345,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD74",8.13560297312015e-13,-0.212501313020446,0.0638846902317766,0.800458154727903,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP3",8.10151809611124e-13,-0.215208402394116,0.0633505096942697,0.80127661216352,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CKS1B",8.01182671252118e-13,-0.222376198941017,0.0619555754857689,0.803431351746475,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","LTA4H",7.86239805267127e-13,-0.234463607406175,0.0596660592514614,0.807024527957843,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL10",7.56695204131186e-13,-0.258920650257353,0.0552661566265084,0.814140780843233,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","LRP1",7.41094420159587e-13,-0.2721484865482,0.0530108035452811,0.817904697396666,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNF",7.37109908003802e-13,-0.275563056077142,0.0524423081828481,0.818866696126584,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL3",7.14245546882763e-13,-0.295451100066832,0.0492393581696121,0.82439217227396,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","EREG",7.12297345945083e-13,-0.297169424816916,0.048971110546142,0.824863387600028,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR4",6.57853858430763e-13,-0.346802335418502,0.0417711231758065,0.838056675051354,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPARG",6.54590424129408e-13,-0.349881728649758,0.041357720722218,0.838848990318094,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGA5",5.96094467633165e-13,-0.407306525292662,0.0342963168573849,0.85307793543437,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGAV",5.84950671974706e-13,-0.418759891288898,0.0330259857378998,0.855794204994028,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT7",5.75714448910417e-13,-0.42838739053715,0.0319912757357144,0.858046805971212,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","LPL",5.74944472113249e-13,-0.429195620963975,0.0319057608838749,0.858234646291212,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","EPCAM",5.69737101033525e-13,-0.434684832347341,0.0313304262490674,0.859505224939968,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","HMGB3",4.89071765097346e-13,-0.525387344492479,0.0230867331229436,0.879231742700853,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","RBP4",4.77968190591772e-13,-0.53880500262683,0.0220503399820342,0.881953261025766,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","UBE2C",4.74730580704328e-13,-0.542764867555342,0.0217526272395624,0.882747072586958,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL17",4.26559837079528e-13,-0.604431520423,0.0175621314841383,0.894571270814334,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","PLPP2",4.24738413528025e-13,-0.606871828164225,0.0174124700200936,0.895018842240136,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","NLRP3",4.11459877688329e-13,-0.624922955343586,0.0163407612950566,0.898282726970238,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","RAB11FIP1",3.97516995860805e-13,-0.644392284116997,0.0152520669838015,0.901711760999492,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT19",3.94562055149373e-13,-0.648589305286579,0.0150261574292197,0.902438720300722,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QC",3.19542694517746e-13,-0.764784242283017,0.0098554188578995,0.920920354396509,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CARHSP1",3.14229340416939e-13,-0.773824596131649,0.00953039208752524,0.922231083018212,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGB1",3.10081324164039e-13,-0.780968642774066,0.00928043900117854,0.923254486432456,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","RAB42",3.02657804106728e-13,-0.793949531424935,0.00884140030371118,0.925086342037721,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QA",3.02617400888525e-13,-0.79402088328932,0.00883903990079223,0.92509631318294,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNFRSF12A",2.66770293907826e-13,-0.860603504514318,0.00686897973488942,0.933947507056723,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","G0S2",1.95023372886135e-13,-1.01928850459694,0.00367105276667526,0.95168636429208,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP4",1.71603699753101e-13,-1.08142150934082,0.00284230444650819,0.957482309636153,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","OTOA",1.66781241935506e-13,-1.09506075095464,0.00268479856828956,0.958676069939677,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4L2",1.36196356671021e-13,-1.18989473481605,0.00179039262734996,0.966249157025326,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","MDK",1.16900075559006e-13,-1.2590347127746,0.00131900634387326,0.971028696272274,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","SIVA1",1.06101956535516e-13,-1.30186546119767,0.00108658595078749,0.973703771783607,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CHIT1",9.39721415805208e-14,-1.35441390407868,0.000852345257887256,0.976709106753346,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","DUT",8.72409015820415e-14,-1.38599154348742,0.00073461127680408,0.978377013033194,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QB",8.42031308926474e-14,-1.40089256990247,0.000684342923241387,0.97912976113743,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1RAP",8.39441200377253e-14,-1.4021831201194,0.000680139287874197,0.97919394391839,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD1C",7.30317913098656e-14,-1.45973587275342,0.000514803163151598,0.981898131593217,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","HAMP",6.99196062316692e-14,-1.47742331747457,0.000471862265166828,0.982669402653245,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","INHBA",5.62207837094082e-14,-1.56381865544183,0.000305078140910908,0.98606446888732,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","FAM89A",5.29780453293929e-14,-1.58674203682935,0.000270900097763007,0.986868176578229,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","SDS",3.01481900471388e-14,-1.79185129199018,8.77283152528236e-05,0.992526851605692,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","NFKBIA",2.10650048977719e-14,-1.9113016059422,4.28292460657039e-05,0.994778356999472,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","LGALS2",1.51450368840784e-14,-2.0142628403184,2.21389985222152e-05,0.996245799660345,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","ACP5",1.50076727858218e-14,-2.01701544950975,2.17392223676929e-05,0.996279849665919,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","PCNA",1.22649916488937e-14,-2.07677791758338,1.45195051217036e-05,0.996959710653726,0.998816846398044
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_expanded_sensitivity","CST6",4.77301256441875e-15,-2.32773037929405,2.19888469164891e-06,0.998816846398044,0.998816846398044
