"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QB",1.75413717781823e-06,0.707852798066772,1.21794667637952,0.269763994304201,0.894074952551065
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLDN7",1.67978320009948e-06,0.687581917830255,1.11688288280862,0.290590641277963,0.9143760843269
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPIF",1.67608352778879e-06,0.686553980750317,1.11196849830778,0.291654440690477,0.9143760843269
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPARG",1.63512041486931e-06,0.675044876951274,1.05828014901686,0.303607771048799,0.926802669517385
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","HMGB3",1.59696294837813e-06,0.664106759082779,1.0094640295231,0.315031275185001,0.93701610055026
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","GCHFR",1.4745170114701e-06,0.627476913453351,0.860598813214776,0.353571172221445,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CARHSP1",1.41161463340558e-06,0.607667720157027,0.788739283720509,0.374481610824226,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD24",1.38754345118362e-06,0.599893077727426,0.762069099535657,0.382681777945586,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","ANXA3",1.37567454933183e-06,0.596018318897268,0.749087540401225,0.386765274720735,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","PLPP2",1.37036287674872e-06,0.594275261949491,0.743314043767313,0.388601335502374,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP27A1",1.33276177825088e-06,0.581773304413393,0.703082400231678,0.401749897418467,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CKS1B",1.28652114365089e-06,0.565991037869323,0.655141369728304,0.418280481036448,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","FOLR2",1.2218993828742e-06,0.543127206999316,0.590979013911461,0.442040789636533,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGA5",1.05150594312958e-06,0.477630087410399,0.437647680879801,0.508260010194069,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPINT1",9.76875386508695e-07,0.446129749192949,0.377728281245368,0.53882153625375,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","SIVA1",8.73903922083861e-07,0.399212746171215,0.302293316309189,0.582448276625154,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD44",8.57224790180335e-07,0.391185946889098,0.290864428462849,0.589667116041852,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL8",8.35472775523836e-07,0.380520790515503,0.276290386187328,0.59914300188448,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","MIF",7.95959295678099e-07,0.360543101721685,0.250774218817536,0.616530453058292,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","TK1",7.52153886867356e-07,0.337409492978864,0.223931184005955,0.63606074106968,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL10",6.81013669060447e-07,0.297339620239208,0.183574699566061,0.668319029064067,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","NFKBIA",6.70951140829216e-07,0.291394429619593,0.178189848854608,0.672933492958941,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL9",6.69380745584383e-07,0.290459936541928,0.177356700215587,0.673654760983698,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","SDS",6.54417626653418e-07,0.281463379450246,0.169516175310029,0.68054215636318,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","S100A8",6.50173149512566e-07,0.278880328876815,0.167324381628052,0.682500744526569,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4L2",5.57625469302641e-07,0.218748765001553,0.123079683739601,0.725718033274977,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLEC10A",5.21451622348748e-07,0.192972385950161,0.107628977421241,0.742859828120584,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4",5.10880976895174e-07,0.185160126672435,0.103309588435875,0.747893576159185,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","GDF15",4.9112667030839e-07,0.170193867147878,0.0954746787640165,0.757329307688706,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","DUT",4.04801682676696e-07,0.0982659508847088,0.0648613205275949,0.798971147062971,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","EMP2",3.79991725400807e-07,0.0752407924636938,0.0571543707126401,0.81105145661544,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","PCNA",3.67364020678433e-07,0.0630385929145696,0.053418834385439,0.817217578113379,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","MARCO",3.54997711379812e-07,0.0507468511993265,0.0498829667134898,0.823267045599414,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","DEK",3.30784994648919e-07,0.025613553590016,0.0433104572783884,0.835141793899798,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP4B1",3.22320422785176e-07,0.0164663695650989,0.041122244998994,0.839302140619917,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","PDE4B",2.96799889513239e-07,-0.0123739101948074,0.0348681285132386,0.85187225841964,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","ECI1",2.5110138043025e-07,-0.0696051342916537,0.0249574016655349,0.874473253638613,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT7",1.84892474088418e-07,-0.170246638039668,0.0135313035229775,0.907395661419865,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR4",1.45810127690198e-07,-0.244795534622451,0.00841543458922365,0.926908050075644,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","LGALS2",1.37082575875922e-07,-0.263683678798465,0.00743816282720779,0.931271830546795,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","ACP5",9.97310671108607e-08,-0.357946101219828,0.00393696995108833,0.949969341519205,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPD1",9.61635476704088e-08,-0.368418236035859,0.00366034585122167,0.951756784959995,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP4",9.61182496624427e-08,-0.368553262887825,0.00365689823873542,0.951779482317053,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","MME",9.60788249649951e-08,-0.368670825231599,0.00365389896357753,0.951799236781261,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPR183",9.57454126845718e-08,-0.369666646906952,0.00362858347922704,0.951966300272771,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","MCEMP1",9.57157869131177e-08,-0.369755271045591,0.00362633829691582,0.951981145013629,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","NLRP3",9.55267967180963e-08,-0.370321162943969,0.00361203207216432,0.952075843714937,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNF",9.53708013343851e-08,-0.370788959066062,0.00360024479817021,0.952154009974343,0.999999999253053
