"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","RND3",2.17588310554192e-07,0.940155471104012,2.97383848192246,0.0846208492792343,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","LRP1",2.10894520316814e-07,0.923881435087395,2.79368121693451,0.0946365989325939,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","APOE",2.07404877801323e-07,0.915226705703501,2.70199280814872,0.100222903580659,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","LTA4H",2.04397497718077e-07,0.907670555302343,2.62420287048456,0.1052453474941,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","LPL",2.00694974479121e-07,0.898240071933136,2.52999260610501,0.111700739696504,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","IFI6",1.99360874221771e-07,0.894806662550981,2.49646864341176,0.114101891911432,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNFRSF12A",1.98582695980741e-07,0.892795147478313,2.47701742404381,0.115521132334955,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","IFT57",1.98292781728848e-07,0.892044074718397,2.46979022380722,0.116053412602409,0.560924827578312
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","LGALS3",1.91810299872853e-07,0.875007317584019,2.31094763828046,0.128465709014393,0.596080889826785
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","UBE2T",1.84446303099807e-07,0.855064094205586,2.13690968135357,0.143791294922777,0.636604561624157
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","TREM2",1.82451445516433e-07,0.849547991047937,2.09093664380909,0.148175199688381,0.636604561624157
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ADAMDEC1",1.71680857899339e-07,0.818870438520861,1.85135629165541,0.173625731979739,0.719306603916063
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL3",1.6904514164905e-07,0.811120593683217,1.7949470598907,0.180324573060038,0.721298292240151
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QA",1.66112355612889e-07,0.802378506913296,1.73320578751764,0.188002006128091,0.72694109036195
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QC",1.60339528621715e-07,0.784789796934256,1.61483242662165,0.203813840054631,0.762658240204426
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","TACSTD2",1.50937370529697e-07,0.754984502530291,1.43100060212013,0.231601209103069,0.839554382998625
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD74",1.48201911462104e-07,0.746023863463133,1.37960216374629,0.240168924933817,0.844230160373417
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","C1QB",1.38853186260578e-07,0.714326047579804,1.21103851841666,0.271126543473512,0.925019971850806
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPIF",1.34944460697742e-07,0.700545739973695,1.1438165621153,0.28484731081782,0.942947836880506
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","FAM89A",1.3172853311318e-07,0.688957280967686,1.08994847496073,0.296482625431283,0.942947836880506
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLDN7",1.28832985100882e-07,0.678320673193287,1.04255841007769,0.307227199061941,0.942947836880506
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","HMGB3",1.28018378695981e-07,0.67529253117969,1.02941597158571,0.310295878617887,0.942947836880506
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","PPARG",1.26250347404298e-07,0.668664803768073,1.00117828256637,0.317025565847756,0.942947836880506
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CARHSP1",1.15149121458855e-07,0.62519465475754,0.832851388911286,0.361449313975532,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD24",1.13893980638151e-07,0.620063450933632,0.814793959410032,0.366706700162257,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","PLPP2",1.10904724261434e-07,0.60765129676246,0.772585137968625,0.379418505427937,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","GCHFR",1.09500819560609e-07,0.601725873727425,0.753149159961385,0.385481016026622,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ANXA3",1.06567749765321e-07,0.589140036252486,0.713342086473096,0.398336547872405,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP27A1",1.04675849632238e-07,0.580868513040757,0.688238947909299,0.40676402646005,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CKS1B",1.02942428735833e-07,0.573180240027149,0.665633356696301,0.414578172833048,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","FOLR2",9.68572072099393e-08,0.54531071956736,0.589264314796377,0.442703744699979,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPINT1",7.59910638403576e-08,0.437160923717619,0.36271983535121,0.546999575115923,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGA5",7.42807401699075e-08,0.427241010494488,0.346576173092605,0.556057703864271,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL8",7.18297721549917e-08,0.412689618561488,0.324082241812562,0.569164633453995,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","SIVA1",6.87818503322928e-08,0.394007909434746,0.297162474625594,0.585666786925689,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD44",6.58917304989515e-08,0.375647699896532,0.272714408320902,0.601516709163106,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","TK1",6.28668644355942e-08,0.355701287815229,0.248250342585819,0.618309768311226,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","MIF",6.05656967377945e-08,0.339986486176221,0.230409134181506,0.631220627492768,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL10",5.76738232046208e-08,0.319519307128746,0.208931412462309,0.647606244162972,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","S100A8",5.71556720459221e-08,0.315762506768448,0.20519412773429,0.650560562076171,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","NFKBIA",5.40260503530468e-08,0.292450877590372,0.183338086677002,0.668520098016282,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCL9",5.39152548548368e-08,0.291605256764316,0.182586885885992,0.669159472846744,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","SDS",5.1135518267225e-08,0.269902423317046,0.164244781823715,0.685278140870607,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4L2",4.9977370472111e-08,0.260570237725681,0.1568892045974,0.692036850505792,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CLEC10A",4.03920523256961e-08,0.175547106964919,0.102479759438498,0.748873878132109,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","GDF15",3.9153796251634e-08,0.163371203277839,0.0962928431074776,0.756324557157783,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL4",3.88215456014613e-08,0.160049824127444,0.0946655365159149,0.758327627725206,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","EMP2",3.41060264078073e-08,0.110165980726669,0.0730648512841895,0.78692553614538,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","MARCO",2.66115911346995e-08,0.0176046579058575,0.0444823723538812,0.832958713859227,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","PCNA",2.58375298222563e-08,0.00685084570656467,0.0419322569622743,0.837748957402076,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","DUT",2.49220657735048e-08,-0.00621809609098407,0.0390134477798982,0.843422023701614,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","PDE4B",2.41938409707796e-08,-0.0169016621992206,0.0367668056982863,0.847940605496847,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CYP4B1",2.10973823415626e-08,-0.0655450000676177,0.0279578263931152,0.867208010722229,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ECI1",1.77905381789148e-08,-0.12453636050668,0.0198803684379486,0.887871711609916,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","DEK",1.69220006149967e-08,-0.141533236147902,0.017986624563524,0.893312253651434,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","KRT7",1.63081182928635e-08,-0.153988797409601,0.0167052878225285,0.897160674463843,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","NLRP3",1.23755754116717e-08,-0.244566192533255,0.00962004400271418,0.921867321070618,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","LGALS2",1.16270910707624e-08,-0.264462035916739,0.00849157803488763,0.92657905484459,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPR183",9.97033591972063e-09,-0.312593968155268,0.00624404232473635,0.937017309366694,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CAMK1",9.56516466726898e-09,-0.325369365383344,0.005746867161668,0.93957177633711,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","RBP4",6.53062597793038e-09,-0.438751725951774,0.00267889616054658,0.958721478732366,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ACP5",5.47678997249106e-09,-0.488607576501674,0.00188407605446572,0.965377938807944,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","GPD1",4.42263154267291e-09,-0.547197724066332,0.00122859225932382,0.972038850106339,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP4",4.4183438028049e-09,-0.547458728320671,0.00122621117450809,0.972065947348488,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","MME",4.41562351093119e-09,-0.547624427528447,0.00122470172861939,0.972083138801696,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","MCEMP1",4.38248659324215e-09,-0.549649704353249,0.00120638922353169,0.972292555519688,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","TNF",4.35177199614376e-09,-0.551538312882367,0.00118953855541043,0.972486665506558,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","GLDN",4.34432114847931e-09,-0.551998124300985,0.00118546872676981,0.972533753589636,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","RAB11FIP1",4.19622491441847e-09,-0.561276153005994,0.00110602201789069,0.973469716112233,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","INHBA",4.07948340473009e-09,-0.568783358082693,0.0010453376633055,0.974207543794255,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP3",3.97793342711833e-09,-0.575460062848563,0.000993942539078474,0.974849376189143,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGB1",3.41257960865488e-09,-0.615451424848221,0.000731495804323807,0.978422901886141,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","STMN1",2.97682669139777e-09,-0.65022189436133,0.000556613017377433,0.981177536943185,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CST6",2.34868999249886e-09,-0.70865899761665,0.000346495541952031,0.985148722689331,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","UBE2C",2.05595678996029e-09,-0.74046249814974,0.000265505928180009,0.986999562879531,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","MKI67",1.34234799665001e-09,-0.837601526363374,0.000113181773458006,0.991511711801771,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","NUSAP1",1.13602026397721e-09,-0.873749520880759,8.10622050450683e-05,0.992816379177388,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ATP6V0D2",1.08841524682099e-09,-0.88285751882967,7.44107171934797e-05,0.993117401734554,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CHIT1",9.20837225920508e-10,-0.917801304105782,5.32613281930629e-05,0.994177061510144,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD1C",8.99263413735398e-10,-0.922676147032544,5.0794899565472e-05,0.994313481743066,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","TOP2A",5.03560283748893e-10,-1.03599020166618,1.59275580233083e-05,0.99681570344828,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","NUCKS1",2.70375711403235e-10,-1.14570983448603,4.59178565533561e-06,0.998290258187797,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","HMGB2",2.07571177267089e-10,-1.18894290958957,2.70632751915528e-06,0.998687407125209,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","TYMS",1.11888536435412e-10,-1.28273900783034,7.86352809583646e-07,0.999292463700281,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","PRDM1",6.5951543712783e-11,-1.35550166185828,2.73209746011102e-07,0.99958294999044,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","G0S2",6.52760102924521e-11,-1.35685495568938,2.67641503647271e-07,0.999587221781186,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGAV",6.00043821091305e-11,-1.36783480156205,2.26158123831908e-07,0.999620557352872,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","HBB",5.63301215667153e-11,-1.37597126668509,1.99309332043157e-07,0.999643791840118,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","SERPINB9",1.6771980499323e-12,-1.7147188776598,1.76691213825065e-10,0.99998939409974,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1RAP",1.34050957362714e-13,-1.85935555171671,1.12871967815079e-12,0.99999915231771,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1B",1.09440529856302e-13,-1.86849044580163,7.52320040324664e-13,0.999999307943779,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","SOX4",7.47619745898537e-14,-1.88482237459544,3.5108136911023e-13,0.999999527236485,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR3",6.50199950104433e-14,-1.89054578617248,2.6554621795393e-13,0.999999588840697,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","SLC19A3",5.71222664244833e-14,-1.89573439699166,2.04954339312544e-13,0.999999638782635,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL17",3.75925511330307e-14,-1.91173716657079,8.876665505957e-14,0.999999762280401,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","EREG",3.21318504491855e-14,-1.91745275243143,6.48511572904444e-14,0.999999796811592,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPP1",2.81237093310979e-14,-1.92218609245867,4.9681129169624e-14,0.999999822157403,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","MYBL2",2.45409824307757e-14,-1.92691746622938,3.78294603288786e-14,0.999999844813073,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","OTOA",1.68001754311045e-14,-1.93951271015861,1.77285774986592e-14,0.999999893762704,0.999999995995409
"GSE308103","macrophage","CXCR4",116,90,"original_scTenifoldKnk_expanded_sensitivity","AZU1",6.33278771007213e-16,-2.02035898018569,2.51904610392039e-17,0.999999995995409,0.999999995995409
