"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","APOC1",9.28006222906947e-17,-1.47654980250075,9.56609192605364e-23,0.999999999992196,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","CHIT1",8.86713767226289e-17,-1.47757798663009,8.73372827294398e-23,0.999999999992543,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","SLC19A3",8.53295032423998e-17,-1.4784425259533,8.08781498130225e-23,0.999999999992824,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","FABP3",7.58687312935523e-17,-1.4810686171589,6.39379071158824e-23,0.99999999999362,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","EREG",5.84073705205009e-17,-1.48681483183252,3.78937933839414e-23,0.999999999995088,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","ACP5",4.9975695722883e-17,-1.49017602773854,2.77428114645029e-23,0.999999999995797,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","INHBA",4.3244771354087e-17,-1.4932528502306,2.07730364646783e-23,0.999999999996363,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","NFKBIA",3.58066941888455e-17,-1.497207424892,1.42416801313707e-23,0.999999999996989,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","LGALS2",2.858412775018e-17,-1.50184044444592,9.07575286368816e-24,0.999999999997596,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","RBP4",1.64506429259243e-17,-1.51281227949028,3.00606608987352e-24,0.999999999998617,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","FOLR2",1.58810486660153e-17,-1.51349371864948,2.8015032215969e-24,0.999999999998665,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","SDS",1.54552486205589e-17,-1.51401781197069,2.65329027033287e-24,0.9999999999987,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","OTOA",1.22032499174624e-17,-1.51851989778024,1.65418387907584e-24,0.999999999998974,0.999999999999067
"GSE308103","epithelial","MIF",116,90,"original_scTenifoldKnk_smoke","CCL4L2",1.1096392659528e-17,-1.52030498494711,1.36771750630345e-24,0.999999999999067,0.999999999999067
