"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","SPINT1",4.80653269628325e-07,0.407378614570617,0.0115811794697918,0.914300392943966,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","LGALS2",4.8061019705257e-07,0.407361280808091,0.0115791039242342,0.914308043109,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","S100A8",4.67297628326316e-07,0.401934627501312,0.0109465217329318,0.916672879249706,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","UBE2T",4.58331295570103e-07,0.398199443811882,0.0105304762998916,0.918266069793007,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","ECI1",4.46433969717348e-07,0.393138807335863,0.00999087341144061,0.920380562024189,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","HMGB3",4.404808595594e-07,0.39056015657213,0.00972619725138137,0.921438810827991,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CST6",3.96303218806249e-07,0.370362919031092,0.00787307138803457,0.929296228072935,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","C1QB",3.49650325164175e-07,0.34666465341729,0.00612853771143819,0.937601366958336,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","TACSTD2",3.30470910722202e-07,0.336073355066325,0.00547463871770512,0.941017704478541,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","TNFRSF12A",2.95608744975052e-07,0.315294483737808,0.00438049859284219,0.947230272004647,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CKS1B",2.59623171272508e-07,0.291350244106461,0.0033789042950708,0.953646397867016,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CYP4B1",2.30145346277401e-07,0.269357070330646,0.00265517643496284,0.95890446866564,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","SIVA1",2.17004862756462e-07,0.258711041082118,0.00236062999773088,0.961248976194852,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CCL4L2",1.97987208164128e-07,0.242209926355611,0.00196500316055578,0.964642668931379,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CLEC10A",1.94654243946175e-07,0.239169714784645,0.00189940135564886,0.965237502754834,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CLDN7",1.88865854588095e-07,0.23377485870523,0.00178811681061861,0.966270601862663,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","DUT",1.78131796961681e-07,0.223357826321831,0.00159063995765465,0.968186541597091,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","KRT7",1.57709654413099e-07,0.201847147210412,0.0012468251388771,0.971832221574556,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CARHSP1",4.77100789620383e-08,0.00219452219282654,0.000114106204726376,0.991477118845459,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","MME",3.75380851355759e-08,-0.0354319047964378,7.06371583590479e-05,0.993294185145342,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CCL4",2.91059743465338e-08,-0.0745132276509578,4.24671654714214e-05,0.994800475549324,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","MIF",9.14710711734966e-09,-0.241903940699618,4.19427131030902e-06,0.998365939929592,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","GLDN",8.94111238691129e-09,-0.24503343526735,4.00748677325284e-06,0.998402739248172,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","FABP4",8.94111234863696e-09,-0.245033435854914,4.00748673894304e-06,0.998402739255009,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","TYMS",8.085157922029e-09,-0.258786102282905,3.27692124602643e-06,0.998555648734208,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","PDE4B",4.10445983025059e-10,-0.616508807243805,8.44502635443697e-09,0.999926676942642,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","SERPINB9",1.22280081689024e-12,-1.09821336430276,7.49549692429768e-14,0.999999781555921,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","SLC19A3",1.32144261112153e-14,-1.3374767953885,8.75357795606924e-18,0.999999997639343,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","SPP1",1.43915590533606e-15,-1.42470444370128,1.03825654637303e-19,0.999999999742906,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","HBB",1.43003892130015e-15,-1.42493129219091,1.02514360186455e-19,0.999999999744534,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","PLPP2",1.42810924430928e-15,-1.42497947578325,1.02237883607435e-19,0.999999999744879,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","AZU1",1.40990452211614e-15,-1.42543699538045,9.96479564855669e-20,0.999999999748131,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","NLRP3",1.40842361133551e-15,-1.42547445057644,9.94387334781082e-20,0.999999999748396,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","ITGAV",1.40775837519869e-15,-1.42549128744583,9.93448205159661e-20,0.999999999748515,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","MKI67",1.40504907483659e-15,-1.42555993398739,9.8962800473403e-20,0.999999999748999,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","G0S2",1.40471633061304e-15,-1.42556837318981,9.89159332121378e-20,0.999999999749058,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","TOP2A",1.40460110690836e-15,-1.42557129596893,9.88997064586184e-20,0.999999999749079,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CXCR3",1.40307493760187e-15,-1.42561002965982,9.86849042702962e-20,0.999999999749351,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","GPR183",1.40234638940075e-15,-1.42562853356078,9.85824463882053e-20,0.999999999749482,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","OTOA",1.4015386092281e-15,-1.42564906009434,9.84689080911567e-20,0.999999999749626,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","NUCKS1",1.40094796324454e-15,-1.42566407586686,9.83859306982563e-20,0.999999999749731,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","HMGB2",1.40073546250243e-15,-1.42566947960923,9.83560859100068e-20,0.999999999749769,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","IL1RAP",1.39926934259976e-15,-1.42570678242237,9.8150299232252e-20,0.999999999750031,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","PCNA",1.39925406289355e-15,-1.42570717137535,9.81481556856121e-20,0.999999999750034,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CD24",1.3985374948793e-15,-1.42572541635339,9.80476566802026e-20,0.999999999750162,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","EREG",1.39829199525588e-15,-1.42573166913494,9.80132370808789e-20,0.999999999750206,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","NUSAP1",1.39732208194979e-15,-1.42575638227205,9.78773121483818e-20,0.999999999750379,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","INHBA",1.39602943231248e-15,-1.42578934302769,9.76963051322465e-20,0.99999999975061,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","MYBL2",1.3958981237689e-15,-1.42579269277209,9.76779276454471e-20,0.999999999750633,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","STMN1",1.39561590738814e-15,-1.42579989322306,9.76384354731543e-20,0.999999999750684,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","UBE2C",1.39479419882491e-15,-1.42582086582398,9.75234945081551e-20,0.999999999750831,0.999999999806093
